"Journal Data Filtered By:  Selected JCR Year: 2013 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
299,JACC-Cardiovascular Interventions,1936-8798,"4,558",7.440,7.424,132,,0.028630
300,BMC BIOLOGY,1741-7007,"3,214",7.431,6.942,68,,0.016380
301,Journal of Cachexia Sarcopenia and Muscle,2190-5991,516,7.413,8.786,30,,0.001880
302,PLANT PHYSIOLOGY,0032-0889,"69,345",7.394,7.908,467,,0.099470
303,CLINICAL PHARMACOLOGY & THERAPEUTICS,0009-9236,"15,106",7.390,6.461,131,,0.034320
304,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"22,364",7.343,7.815,116,,0.029080
304,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"22,364",7.343,7.815,116,,0.029080
306,Nanotoxicology,1743-5390,"2,015",7.336,7.766,77,,0.006240
307,Academy of Management Annals,1941-6520,778,7.333,10.154,15,,0.007110
307,EPIDEMIOLOGIC REVIEWS,0193-936X,"2,953",7.333,12.344,13,,0.005100
309,JOURNAL OF PATHOLOGY,0022-3417,"14,897",7.330,7.224,167,,0.036140
310,EMERGING INFECTIOUS DISEASES,1080-6040,"24,364",7.327,6.855,311,,0.063900
311,MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,1383-5742,"2,820",7.326,7.585,25,,0.006780
312,BMC Medicine,1741-7015,"4,052",7.276,7.446,214,,0.017360
313,JOURNAL OF CONTROLLED RELEASE,0168-3659,"31,650",7.261,7.768,378,,0.052500
314,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,"15,491",7.254,7.395,305,,0.053060
315,GLOBAL ECOLOGY AND BIOGEOGRAPHY,1466-822X,"6,199",7.242,7.252,118,,0.017150
316,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0907-4449,"14,310",7.232,9.416,257,,0.063830
317,CURRENT OPINION IN MICROBIOLOGY,1369-5274,"7,917",7.216,7.684,102,,0.025820
318,Cell Reports,2211-1247,"2,416",7.207,7.215,475,,0.019250
319,ANNALS OF SURGERY,0003-4932,"38,297",7.188,8.058,293,,0.066250
320,CLINICAL PSYCHOLOGY REVIEW,0272-7358,"8,980",7.179,9.860,89,,0.022480
321,CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE,1359-0286,"2,710",7.167,7.409,32,,0.004560
322,EARTH-SCIENCE REVIEWS,0012-8252,"7,460",7.135,8.950,93,,0.018540
323,STEM CELLS,1066-5099,"20,399",7.133,8.328,259,,0.061610
324,CHEST,0012-3692,"45,651",7.132,6.916,435,,0.077590
325,EUROPEAN RESPIRATORY JOURNAL,0903-1936,"27,463",7.125,6.680,299,,0.055950
326,ChemSusChem,1864-5631,"6,913",7.117,7.497,289,,0.026000
327,ECOLOGICAL MONOGRAPHS,0012-9615,"9,092",7.107,9.188,25,,0.009880
328,AUTOIMMUNITY REVIEWS,1568-9972,"5,456",7.095,5.792,119,,0.016290
329,ENVIRONMENTAL HEALTH PERSPECTIVES,0091-6765,"31,363",7.029,7.607,208,,0.054790
330,JOURNAL OF AUTOIMMUNITY,0896-8411,"4,264",7.018,5.632,102,,0.011370
331,ARCHIVES OF NEUROLOGY,0003-9942,"22,121",7.008,7.481,0,,0.041600
332,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1040-8363,"1,143",7.000,6.109,12,,0.001780
333,Particle and Fibre Toxicology,1743-8977,"1,934",6.987,8.960,59,,0.006000
334,JACC-Cardiovascular Imaging,1936-878X,"3,744",6.986,6.706,100,,0.023020
335,Circulation-Cardiovascular Interventions,1941-7640,"2,311",6.982,6.950,82,,0.015780
336,Nano Research,1998-0124,"4,140",6.963,8.519,96,,0.019170
337,FUNGAL DIVERSITY,1560-2745,"2,120",6.938,5.500,60,,0.006390
338,HUMAN BRAIN MAPPING,1065-9471,"14,858",6.924,6.956,257,,0.041660
339,AMERICAN JOURNAL OF CLINICAL NUTRITION,0002-9165,"52,237",6.918,7.802,332,,0.082900
340,DIABETOLOGIA,0012-186X,"26,485",6.880,6.835,284,,0.055490
341,CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,0161-4940,"2,699",6.875,9.951,8,,0.001950
341,mBio,2150-7511,"2,747",6.875,6.991,256,,0.017010
343,JOURNAL OF MANAGEMENT,0149-2063,"9,110",6.862,8.027,70,,0.017930
344,GREEN CHEMISTRY,1463-9262,"18,513",6.852,7.081,401,,0.039890
345,PLANT JOURNAL,0960-7412,"36,475",6.815,7.535,341,,0.073620
346,STRUCTURE,0969-2126,"13,343",6.794,6.337,204,,0.047400
347,CURRENT OPINION IN NEUROBIOLOGY,0959-4388,"12,062",6.765,7.549,147,,0.035860
348,Circulation-Cardiovascular Imaging,1941-9651,"2,341",6.752,6.947,125,,0.013990
349,Health Psychology Review,1743-7199,302,6.750,Not Available,20,,0.001080
350,JOURNAL OF NEUROSCIENCE,0270-6474,"167,915",6.747,7.648,"1,765",,0.413150
351,Nanoscale,2040-3364,"16,387",6.739,6.925,"1,546",,0.056000
352,NEW ASTRONOMY REVIEWS,1387-6473,790,6.722,1.864,8,,0.002900
353,CHEMICAL COMMUNICATIONS,1359-7345,"139,193",6.718,6.485,"3,136",,0.316200
354,Journal of Physical Chemistry Letters,1948-7185,"13,562",6.687,6.910,677,,0.067530
355,HUMAN MOLECULAR GENETICS,0964-6906,"35,897",6.677,6.968,449,,0.106890
356,BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY,0003-0090,"2,461",6.640,4.776,11,,0.002550
357,Neuron Glia Biology,1740-925X,561,6.636,3.868,0,,0.001610
358,Annual Review of Public Health,0163-7525,"3,779",6.627,7.984,24,,0.006930
358,Annual Review of Public Health,0163-7525,"3,779",6.627,7.984,24,,0.006930
358,Oncotarget,1949-2553,"2,217",6.627,6.402,198,,0.011060
361,JOURNAL OF MATERIALS CHEMISTRY,0959-9428,"83,225",6.626,6.743,0,,0.226810
362,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,0165-9936,"8,346",6.612,7.311,167,,0.017900
363,Molecular Plant,1674-2052,"3,444",6.605,6.348,143,,0.016210
364,Polymer Reviews,1558-3724,"1,267",6.593,11.035,21,,0.003980
365,JOURNAL OF BONE AND MINERAL RESEARCH,0884-0431,"23,020",6.589,6.520,250,,0.044330
366,CHEMISTRY & BIOLOGY,1074-5521,"10,344",6.586,6.582,143,,0.029410
367,ANNALS OF ONCOLOGY,0923-7534,"24,363",6.578,6.277,507,,0.075180
368,EUROPEAN JOURNAL OF HEART FAILURE,1388-9842,"6,854",6.577,5.511,159,,0.022630
369,HARVARD LAW REVIEW,0017-811X,"4,274",6.567,4.166,65,,0.004580
370,AIDS,0269-9370,"22,630",6.557,6.102,347,,0.057460
371,INTERNATIONAL MATERIALS REVIEWS,0950-6608,"2,534",6.552,9.200,16,,0.003700
372,NEW PHYTOLOGIST,1469-8137,"30,697",6.545,7.371,373,,0.064450
373,CYTOKINE & GROWTH FACTOR REVIEWS,1359-6101,"4,662",6.537,8.493,50,,0.009170
374,Clinical Gastroenterology and Hepatology,1542-3565,"9,149",6.534,5.976,205,,0.032670
375,IEEE WIRELESS COMMUNICATIONS,1536-1284,"2,910",6.524,5.123,95,,0.011890
376,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,0278-0046,"24,432",6.500,6.515,553,,0.061170
377,IEEE Communications Surveys and Tutorials,1553-877X,"2,002",6.490,8.202,95,,0.009580
378,Annual Review of Nuclear and Particle Science,0163-8998,"2,322",6.487,8.347,20,,0.006450
379,Seminars in Immunopathology,1863-2297,"1,649",6.482,6.420,49,,0.008420
380,CANCER TREATMENT REVIEWS,0305-7372,"4,867",6.466,6.451,104,,0.014120
381,BIOSENSORS & BIOELECTRONICS,0956-5663,"26,704",6.451,6.054,860,,0.053130
382,CANCER AND METASTASIS REVIEWS,0167-7659,"5,249",6.449,9.076,43,,0.013340
383,GENETICS IN MEDICINE,1098-3600,"4,703",6.435,5.518,116,,0.019330
384,MOLECULAR THERAPY,1525-0016,"12,709",6.425,6.351,213,,0.039330
385,CRITICAL REVIEWS IN TOXICOLOGY,1040-8444,"3,232",6.414,6.341,37,,0.005280
386,CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,1359-0294,"4,931",6.398,7.305,51,,0.009430
387,JOURNAL OF INVESTIGATIVE DERMATOLOGY,0022-202X,"24,351",6.372,6.113,263,,0.042400
388,MODERN PATHOLOGY,0893-3952,"11,084",6.364,5.515,184,,0.028930
389,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"16,265",6.354,7.444,96,,0.022870
389,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"16,265",6.354,7.444,96,,0.022870
391,JOURNAL OF ECONOMIC LITERATURE,0022-0515,"5,479",6.341,11.670,24,,0.023760
392,Science Signaling,1945-0877,"6,207",6.337,7.123,187,,0.046910
393,ORGANIC LETTERS,1523-7060,"80,234",6.324,5.720,"1,584",,0.178280
394,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8436,"29,689",6.314,7.960,307,,0.084940
395,PSYCHOLOGICAL INQUIRY,1047-840X,"2,356",6.312,6.167,8,,0.003280
396,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0021-972X,"69,351",6.310,6.479,788,,0.117980
397,IEEE TRANSACTIONS ON FUZZY SYSTEMS,1063-6706,"7,208",6.306,5.797,92,,0.012050
398,Current Opinion in Virology,1879-6257,"1,202",6.298,6.303,90,,0.007600
399,DRUG METABOLISM REVIEWS,0360-2532,"2,314",6.286,6.218,29,,0.003460
400,OncoImmunology,2162-4011,"1,133",6.283,6.283,167,,0.003310
401,ASTROPHYSICAL JOURNAL,0004-637X,"193,430",6.280,5.882,"2,889",,0.480970
402,DEVELOPMENT,0950-1991,"51,998",6.273,6.671,473,,0.119970
403,Advances in Ecological Research,0065-2504,"1,823",6.250,5.698,13,,0.001570
404,ENVIRONMENTAL MICROBIOLOGY,1462-2912,"15,872",6.240,6.777,250,,0.049420
405,Biotechnology for Biofuels,1754-6834,"1,790",6.221,7.368,184,,0.007000
406,JOURNAL OF HIGH ENERGY PHYSICS,1029-8479,"59,088",6.220,4.982,"1,942",,0.165730
407,Clinical Epigenetics,1868-7083,273,6.219,Not Available,22,,0.001120
408,TRENDS IN PARASITOLOGY,1471-4922,"5,341",6.217,5.333,72,,0.013260
409,RADIOLOGY,0033-8419,"45,811",6.214,6.723,380,,0.071870
410,AMERICAN JOURNAL OF TRANSPLANTATION,1600-6135,"17,061",6.190,5.988,391,,0.050310
411,EPIDEMIOLOGY,1044-3983,"9,837",6.178,6.894,101,,0.025840
411,EPIDEMIOLOGY,1044-3983,"9,837",6.178,6.894,101,,0.025840
413,INTERNATIONAL JOURNAL OF CARDIOLOGY,0167-5273,"15,179",6.175,5.101,"1,441",,0.035280
414,OPHTHALMOLOGY,0161-6420,"28,188",6.170,6.195,364,,0.053220
415,ANESTHESIOLOGY,0003-3022,"22,247",6.168,5.530,261,,0.035450
416,CARBON,0008-6223,"39,497",6.160,6.638,826,,0.064560
417,Wiley Interdisciplinary Reviews-RNA,1757-7004,"1,015",6.154,6.263,49,,0.006640
418,CRITICAL CARE MEDICINE,0090-3493,"33,784",6.147,6.404,346,,0.063260
419,NEUROIMAGE,1053-8119,"69,654",6.132,6.956,873,,0.172680
420,BRAIN BEHAVIOR AND IMMUNITY,0889-1591,"7,365",6.128,5.813,185,,0.021200
421,SEMINARS IN IMMUNOLOGY,1044-5323,"3,290",6.124,6.209,52,,0.011380
422,MOLECULAR CANCER THERAPEUTICS,1535-7163,"15,553",6.107,5.858,262,,0.048000
423,CLADISTICS,0748-3007,"3,339",6.091,6.893,30,,0.006980
424,CRITICAL REVIEWS IN MICROBIOLOGY,1040-841X,"1,652",6.087,6.865,28,,0.003300
425,Geoscientific Model Development,1991-959X,"1,427",6.086,6.174,120,,0.009830
426,JOURNAL OF CATALYSIS,0021-9517,"36,258",6.073,6.423,309,,0.034300
427,International Journal of Neural Systems,0129-0657,"1,045",6.056,3.654,36,,0.002220
428,CORTEX,0010-9452,"5,977",6.042,5.389,252,,0.014740
429,JOURNAL OF FINANCE,0022-1082,"21,843",6.033,7.399,72,,0.052400
430,HEART,1355-6037,"15,342",6.023,5.233,234,,0.038590
430,PRECAMBRIAN RESEARCH,0301-9268,"11,341",6.023,6.109,262,,0.018230
432,PHYSICS LETTERS B,0370-2693,"60,958",6.019,4.156,777,,0.116800
433,STROKE,0039-2499,"56,480",6.018,6.757,653,,0.104160
434,APPLIED CATALYSIS B-ENVIRONMENTAL,0926-3373,"26,457",6.007,6.423,475,,0.049050
435,CURRENT ISSUES IN MOLECULAR BIOLOGY,1467-3037,568,6.000,4.420,6,,0.001260
435,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,"6,195",6.000,8.046,163,,0.016540
435,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,"6,195",6.000,8.046,163,,0.016540
438,ALLERGY,0105-4538,"12,455",5.995,5.953,204,,0.026380
439,Annual Review of Food Science and Technology,1941-1413,469,5.978,6.908,21,,0.002100
439,Nanomedicine-Nanotechnology Biology and Medicine,1549-9634,"4,175",5.978,7.013,136,,0.011530
441,INTERNATIONAL JOURNAL OF PLASTICITY,0749-6419,"6,866",5.971,5.982,130,,0.015360
441,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,1084-9521,"6,082",5.971,6.463,80,,0.025940
443,QUARTERLY JOURNAL OF ECONOMICS,0033-5533,"16,827",5.966,9.126,40,,0.052920
444,DRUG DISCOVERY TODAY,1359-6446,"9,454",5.964,6.594,146,,0.019590
445,BASIC RESEARCH IN CARDIOLOGY,0300-8428,"3,697",5.955,5.607,85,,0.009440
446,Circulation-Heart Failure,1941-3289,"2,602",5.945,6.513,146,,0.017140
447,AGING CELL,1474-9718,"5,361",5.939,6.845,126,,0.020440
447,Cochrane Database of Systematic Reviews,1469-493X,"39,856",5.939,6.706,"1,007",,0.135310
449,Molecular Oncology,1574-7891,"1,517",5.935,5.837,91,,0.007350
450,BRAIN RESEARCH REVIEWS,0165-0173,"8,452",5.930,8.781,0,,0.013130
451,ADDICTION BIOLOGY,1369-1600,"2,480",5.929,5.569,102,,0.008060
452,MACROMOLECULES,0024-9297,"101,162",5.927,5.531,"1,049",,0.122730
453,BRIEFINGS IN BIOINFORMATICS,1467-5463,"3,308",5.919,7.738,62,,0.014050
454,EXPERT REVIEWS IN MOLECULAR MEDICINE,1462-3994,"1,708",5.912,Not Available,14,,0.006250
455,PROGRESS IN HISTOCHEMISTRY AND CYTOCHEMISTRY,0079-6336,331,5.909,5.920,5,,0.000700
456,PLANT CELL AND ENVIRONMENT,0140-7791,"15,899",5.906,6.242,171,,0.023280
457,ACS Applied Materials & Interfaces,1944-8244,"16,373",5.900,5.908,"1,781",,0.054020
458,PHYSICS TODAY,0031-9228,"3,787",5.893,5.249,41,,0.010140
459,Social Cognitive and Affective Neuroscience,1749-5016,"2,787",5.884,6.447,117,,0.012090
459,Social Cognitive and Affective Neuroscience,1749-5016,"2,787",5.884,6.447,117,,0.012090
461,BREAST CANCER RESEARCH,1465-542X,"8,270",5.881,6.255,148,,0.028230
462,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,1475-7516,"15,169",5.877,5.029,592,,0.059480
463,SPACE SCIENCE REVIEWS,0038-6308,"7,326",5.874,4.968,98,,0.027500
464,HAEMATOLOGICA,0390-6078,"12,461",5.868,5.868,254,,0.042870
465,CELLULAR AND MOLECULAR LIFE SCIENCES,1420-682X,"19,252",5.856,6.455,300,,0.057120
466,MOLECULAR ECOLOGY,0962-1083,"31,185",5.840,6.543,414,,0.068370
467,PAIN,0304-3959,"30,877",5.836,6.341,323,,0.048990
468,ANALYTICAL CHEMISTRY,0003-2700,"102,654",5.825,5.966,"1,638",,0.168500
469,Nanomedicine,1743-5889,"3,485",5.824,5.966,121,,0.010420
470,MAYO CLINIC PROCEEDINGS,0025-6196,"9,716",5.812,6.075,131,,0.019060
471,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,1040-9238,"2,868",5.810,7.754,33,,0.008270
472,CANADIAN MEDICAL ASSOCIATION JOURNAL,0820-3946,"12,130",5.808,7.232,87,,0.024790
472,CARDIOVASCULAR RESEARCH,0008-6363,"21,631",5.808,6.196,248,,0.043340
474,CURRENT OPINION IN LIPIDOLOGY,0957-9672,"3,898",5.803,6.017,61,,0.009610
475,Advances in Microbial Physiology,0065-2911,"1,014",5.800,6.632,12,,0.001380
475,Journal of Thoracic Oncology,1556-0864,"8,282",5.800,4.948,239,,0.039490
477,JOURNAL OF EXPERIMENTAL BOTANY,0022-0957,"28,801",5.794,6.019,433,,0.055720
478,BIOMACROMOLECULES,1525-7797,"27,578",5.788,6.034,501,,0.052080
479,JOURNAL OF INTERNAL MEDICINE,0954-6820,"8,511",5.785,5.724,97,,0.016980
480,JOURNAL OF INFECTIOUS DISEASES,0022-1899,"44,428",5.778,6.020,480,,0.097460
481,THROMBOSIS AND HAEMOSTASIS,0340-6245,"17,000",5.760,4.859,257,,0.036610
482,REVIEWS IN MEDICAL VIROLOGY,1052-9276,"1,879",5.759,6.515,26,,0.004850
483,AMERICAN JOURNAL OF KIDNEY DISEASES,0272-6386,"19,954",5.756,5.570,223,,0.036070
483,Forensic Toxicology,1860-8965,417,5.756,3.596,39,,0.000880
485,LAB ON A CHIP,1473-0197,"19,558",5.748,6.002,521,,0.058470
486,CURRENT OPINION IN NEUROLOGY,1350-7540,"5,005",5.729,5.365,92,,0.014770
487,IEEE TRANSACTIONS ON POWER ELECTRONICS,0885-8993,"17,852",5.726,5.558,540,,0.039010
488,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,1369-7412,"14,568",5.721,6.016,34,,0.018360
489,FREE RADICAL BIOLOGY AND MEDICINE,0891-5849,"32,994",5.710,5.983,399,,0.051460
490,PSYCHOLOGICAL METHODS,1082-989X,"6,400",5.708,6.978,31,,0.009600
491,CHEMISTRY-A EUROPEAN JOURNAL,0947-6539,"69,020",5.696,5.608,"2,016",,0.183550
492,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0162-8828,"27,275",5.694,7.015,223,,0.049130
492,JOURNAL OF ECOLOGY,0022-0477,"14,830",5.694,6.477,149,,0.027470
494,Acta Biomaterialia,1742-7061,"14,631",5.684,6.191,504,,0.046060
495,PLANT BIOTECHNOLOGY JOURNAL,1467-7644,"3,678",5.677,5.913,101,,0.010530
496,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,0021-9630,"14,316",5.669,6.264,121,,0.024320
496,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,0021-9630,"14,316",5.669,6.264,121,,0.024320
498,ENVIRONMENT INTERNATIONAL,0160-4120,"10,171",5.664,6.022,180,,0.021740
499,PHYSIOLOGY,1548-9213,"2,656",5.645,8.387,34,,0.008870
500,Pigment Cell & Melanoma Research,1755-1471,"3,649",5.641,5.479,87,,0.010400
501,EUROPEAN HEART JOURNAL SUPPLEMENTS,1520-765X,985,5.640,2.246,0,,0.001620
502,JOURNAL OF MEDICAL GENETICS,0022-2593,"11,436",5.636,5.640,108,,0.023620
503,MOVEMENT DISORDERS,0885-3185,"18,905",5.634,5.251,265,,0.045180
504,CLINICAL SCIENCE,0143-5221,"8,500",5.629,5.030,114,,0.014140
505,Molecular Ecology Resources,1755-098X,"5,567",5.626,4.376,118,,0.027420
506,COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,1093-9687,"1,652",5.625,3.982,54,,0.003850
507,JOURNAL OF HEART AND LUNG TRANSPLANTATION,1053-2498,"8,078",5.611,4.209,141,,0.022410
508,Astrophysical Journal Letters,2041-8205,"45,055",5.602,5.011,667,,0.163760
509,PSYCHONEUROENDOCRINOLOGY,0306-4530,"10,669",5.591,6.090,318,,0.023920
510,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0022-3050,"25,643",5.580,5.345,202,,0.034330
511,CHEMICAL RECORD,1527-8999,"1,458",5.577,5.176,31,,0.003070
512,JOURNAL OF NUCLEAR MEDICINE,0161-5505,"21,301",5.563,6.119,293,,0.041800
513,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,"14,435",5.550,5.532,238,,0.046040
514,CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION,1040-8398,"5,097",5.548,6.198,81,,0.008000
515,ACTA PSYCHIATRICA SCANDINAVICA,0001-690X,"11,812",5.545,5.080,97,,0.013050
515,ACTA PSYCHIATRICA SCANDINAVICA,0001-690X,"11,812",5.545,5.080,97,,0.013050
515,IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,1089-778X,"6,461",5.545,6.986,51,,0.009300
518,INTENSIVE CARE MEDICINE,0342-4642,"15,807",5.544,5.270,196,,0.031230
519,ADVANCED SYNTHESIS & CATALYSIS,1615-4150,"17,102",5.542,5.325,425,,0.043430
520,NUTRITION REVIEWS,0029-6643,"5,560",5.541,5.420,78,,0.011810
521,Disease Models & Mechanisms,1754-8403,"1,738",5.537,5.131,138,,0.010210
522,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,"32,038",5.533,6.430,358,,0.062830
523,Advances in Immunology,0065-2776,"2,289",5.529,6.400,22,,0.006710
524,PHARMACOGENOMICS JOURNAL,1470-269X,"2,233",5.513,4.531,75,,0.005940
525,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,0022-3514,"53,575",5.510,7.378,117,,0.049390
525,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,1364-0321,"15,126",5.510,6.796,672,,0.044080
527,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,0096-3445,"7,341",5.495,6.157,101,,0.011200
528,CLINICAL PHARMACOKINETICS,0312-5963,"6,099",5.486,5.978,77,,0.007860
528,Molecular Autism,2040-2392,335,5.486,6.080,45,,0.001800
530,ENVIRONMENTAL SCIENCE & TECHNOLOGY,0013-936X,"105,646",5.481,6.277,"1,689",,0.203020
531,FASEB JOURNAL,0892-6638,"41,104",5.480,6.045,466,,0.075300
531,JOURNAL OF MEDICINAL CHEMISTRY,0022-2623,"61,787",5.480,5.504,797,,0.092780
533,ALIMENTARY PHARMACOLOGY & THERAPEUTICS,0269-2813,"14,562",5.478,4.820,245,,0.032540
533,JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,"17,222",5.478,5.898,170,,0.030720
535,JOURNAL OF PEASANT STUDIES,0306-6150,"1,153",5.477,4.484,41,,0.005700
536,INFLAMMATORY BOWEL DISEASES,1078-0998,"9,714",5.475,5.404,344,,0.029860
537,DIVERSITY AND DISTRIBUTIONS,1366-9516,"4,900",5.469,5.629,136,,0.016420
538,GLIA,0894-1491,"10,995",5.466,5.374,157,,0.022470
538,PROCEEDINGS OF THE IEEE,0018-9219,"20,916",5.466,7.617,154,,0.041160
540,DIABETES OBESITY & METABOLISM,1462-8902,"5,300",5.456,4.459,171,,0.017750
541,BLOOD REVIEWS,0268-960X,"1,913",5.451,5.368,30,,0.005460
542,AMERICAN PSYCHOLOGIST,0003-066X,"16,533",5.450,7.852,53,,0.013120
543,Biochimica et Biophysica Acta-Gene Regulatory Mechanisms,1874-9399,"5,274",5.440,5.090,130,,0.015620
544,BIOSCIENCE,0006-3568,"12,300",5.439,6.727,70,,0.018480
544,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,0305-7453,"22,414",5.439,4.946,423,,0.055490
546,EUROPEAN PHYSICAL JOURNAL C,1434-6044,"12,184",5.436,4.018,404,,0.044810
547,Brain Stimulation,1935-861X,"1,502",5.432,6.950,129,,0.006340
547,EXPERT OPINION ON INVESTIGATIONAL DRUGS,1354-3784,"4,472",5.432,4.313,99,,0.012650
549,PSYCHOLOGICAL MEDICINE,0033-2917,"18,421",5.428,6.491,224,,0.034890
549,PSYCHOLOGICAL MEDICINE,0033-2917,"18,421",5.428,6.491,224,,0.034890
551,Circulation-Arrhythmia and Electrophysiology,1941-3149,"3,017",5.417,6.291,169,,0.019170
552,Advances in Genetics,0065-2660,"1,225",5.410,4.345,12,,0.004420
553,MIS QUARTERLY,0276-7783,"8,705",5.405,8.157,58,,0.010370
553,MIS QUARTERLY,0276-7783,"8,705",5.405,8.157,58,,0.010370
555,NEUROPSYCHOLOGY REVIEW,1040-7308,"1,914",5.400,7.672,20,,0.005510
555,NEUROPSYCHOLOGY REVIEW,1040-7308,"1,914",5.400,7.672,20,,0.005510
557,NEOPLASIA,1522-8002,"6,174",5.398,5.201,126,,0.017240
558,Molecular Cancer,1476-4598,"5,470",5.397,5.236,170,,0.021090
559,EUROPEAN NEUROPSYCHOPHARMACOLOGY,0924-977X,"4,652",5.395,4.736,185,,0.011030
560,MILBANK QUARTERLY,0887-378X,"2,531",5.391,6.513,24,,0.005800
560,MILBANK QUARTERLY,0887-378X,"2,531",5.391,6.513,24,,0.005800
562,INTERNATIONAL JOURNAL OF OBESITY,0307-0565,"19,384",5.386,5.880,237,,0.036330
563,RNA Biology,1547-6286,"2,607",5.377,5.488,167,,0.014060
564,Polymer Chemistry,1759-9954,"6,412",5.368,5.676,648,,0.019090
565,JOURNAL OF IMMUNOLOGY,0022-1767,"129,160",5.362,5.570,"1,309",,0.274040
566,ACS Chemical Biology,1554-8929,"4,711",5.356,5.648,314,,0.024420
567,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0271-678X,"14,721",5.339,5.373,233,,0.028750
568,Circulation-Cardiovascular Genetics,1942-3268,"1,959",5.337,5.867,68,,0.013000
569,JOURNAL OF CELL SCIENCE,0021-9533,"40,608",5.325,6.007,522,,0.102130
570,WATER RESEARCH,0043-1354,"49,606",5.323,6.092,675,,0.075330
571,Methods in Ecology and Evolution,2041-210X,"1,731",5.322,6.587,135,,0.010040
572,SPORTS MEDICINE,0112-1642,"7,817",5.320,6.697,92,,0.010510
573,Journal of Chemical Theory and Computation,1549-9618,"14,415",5.310,6.205,553,,0.056370
574,AMERICAN JOURNAL OF MEDICINE,0002-9343,"22,679",5.302,5.375,176,,0.028060
575,ATMOSPHERIC CHEMISTRY AND PHYSICS,1680-7316,"26,767",5.298,5.543,720,,0.101570
576,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0167-4889,"9,495",5.297,4.814,341,,0.029150
576,PEDIATRICS,0031-4005,"61,542",5.297,6.112,743,,0.119970
578,Topics in Organometallic Chemistry,1436-6002,"1,236",5.293,Not Available,50,,0.003180
579,CRITICAL REVIEWS IN PLANT SCIENCES,0735-2689,"2,532",5.292,6.255,21,,0.003520
579,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,"39,399",5.292,5.808,513,,0.093420
581,MOLECULAR NEUROBIOLOGY,0893-7648,"3,261",5.286,5.843,169,,0.008380
581,Molecular Neurodegeneration,1750-1326,"1,662",5.286,5.053,44,,0.007530
581,NEURO-ONCOLOGY,1522-8517,"4,478",5.286,5.735,165,,0.017330
584,INTERNATIONAL REVIEWS OF IMMUNOLOGY,0883-0185,944,5.280,4.225,29,,0.002950
585,Cancer Prevention Research,1940-6207,"4,033",5.269,5.511,144,,0.021360
586,CARCINOGENESIS,0143-3334,"21,934",5.266,5.815,330,,0.040380
