"Journal Data Filtered By:  Selected JCR Year: 2012 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
9290,JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,0021-3551,421,0.468,0.513,43,,0.000580
9290,OSTRICH,0030-6525,363,0.468,0.423,25,,0.000550
9290,RADIOLOGE,0033-832X,600,0.468,0.428,93,,0.000590
9294,ATOMIZATION AND SPRAYS,1044-5110,661,0.467,0.573,39,,0.000930
9294,Acta Metallurgica Sinica-English Letters,1006-7191,253,0.467,Not Available,55,,0.000860
9294,Asia-Pacific Psychiatry,1758-5864,39,0.467,0.475,32,,0.000190
9294,Asia-Pacific Psychiatry,1758-5864,39,0.467,0.475,32,,0.000190
9294,Avian Conservation and Ecology,1712-6568,42,0.467,0.521,12,,0.000220
9294,JOURNAL OF MUSIC THERAPY,0022-2917,475,0.467,1.058,12,,0.000390
9294,Knowledge and Management of Aquatic Ecosystems,1961-9502,95,0.467,0.623,31,,0.000460
9294,LINGUISTIC REVIEW,0167-6318,231,0.467,0.684,21,,0.000880
9294,Milan Journal of Mathematics,1424-9286,142,0.467,0.783,21,,0.001410
9294,Wulfenia,1561-882X,38,0.467,0.649,9,,0.000110
9304,ACTA NEUROLOGICA BELGICA,0300-9009,439,0.466,0.605,60,,0.000730
9304,Annals of Thoracic and Cardiovascular Surgery,1341-1098,680,0.466,Not Available,116,,0.001560
9304,CRUSTACEANA,0011-216X,"1,807",0.466,0.524,121,,0.001510
9304,JOURNAL OF NUMBER THEORY,0022-314X,"1,437",0.466,0.529,171,,0.009010
9304,RUSSIAN JOURNAL OF COORDINATION CHEMISTRY,1070-3284,"1,144",0.466,0.531,112,,0.001550
9304,STOCHASTIC MODELS,1532-6349,301,0.466,0.560,30,,0.001120
9310,African Studies Review,0002-0206,316,0.465,Not Available,10,,0.000880
9310,GEOMETRIAE DEDICATA,0046-5755,"1,041",0.465,0.544,124,,0.005820
9310,Informes de la Construccion,0020-0883,117,0.465,0.380,61,,0.000200
9310,LAB ANIMAL,0093-7355,355,0.465,0.500,24,,0.000530
9310,PACIFIC JOURNAL OF MATHEMATICS,0030-8730,"3,297",0.465,0.575,136,,0.006960
9310,POLITICAL SCIENCE QUARTERLY,0032-3195,621,0.465,0.664,20,,0.000950
9316,China Communications,1673-5447,173,0.464,0.332,170,,0.000070
9316,Clinical Gerontologist,0731-7115,445,0.464,0.679,24,,0.000480
9316,Clinical Gerontologist,0731-7115,445,0.464,0.679,24,,0.000480
9316,EUROPE-ASIA STUDIES,0966-8136,545,0.464,0.692,75,,0.001990
9320,ARCHIV FUR TIERZUCHT-ARCHIVES OF ANIMAL BREEDING,0003-9438,456,0.463,0.489,56,,0.000610
9320,Computational Economics,0927-7099,348,0.463,Not Available,44,,0.001100
9320,Computational Economics,0927-7099,348,0.463,Not Available,44,,0.001100
9320,Hemijska Industrija,0367-598X,132,0.463,0.317,94,,0.000250
9320,International Journal of Disability Development and Education,1034-912X,302,0.463,Not Available,26,,0.000590
9320,International Journal of Food Engineering,2194-5764,307,0.463,0.568,104,,0.000960
9320,Journal of Management & Organization,1833-3672,177,0.463,0.687,54,,0.000510
9327,European Journal of Cultural Studies,1367-5494,184,0.462,Not Available,35,,0.000880
9327,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,1079-2724,239,0.462,0.569,29,,0.001030
9327,JOURNAL OF ENTOMOLOGICAL SCIENCE,0749-8004,484,0.462,0.359,44,,0.000480
9327,Laeknabladid,0023-7213,131,0.462,Not Available,39,,0.000230
9327,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,1230-1485,"1,427",0.462,0.819,230,,0.002010
9327,SIGMOD RECORD,0163-5808,909,0.462,0.649,25,,0.000710
9327,SORT-Statistics and Operations Research Transactions,1696-2281,36,0.462,0.473,11,,0.000350
9327,TRANSPORT THEORY AND STATISTICAL PHYSICS,0041-1450,247,0.462,0.427,37,,0.000320
9335,Journal of Marine Science and Technology-Taiwan,1023-2796,285,0.461,0.671,88,,0.001040
9336,International Journal of Science and Mathematics Education,1571-0068,216,0.460,Not Available,60,,0.000780
9336,Journal of Mechanics of Materials and Structures,1559-3959,383,0.460,0.668,47,,0.002710
9336,Pflege,1012-5302,102,0.460,Not Available,27,,0.000180
9336,Pflege,1012-5302,102,0.460,Not Available,27,,0.000180
9336,St Petersburg Mathematical Journal,1061-0022,440,0.460,Not Available,44,,0.001730
9336,YAKUGAKU ZASSHI-JOURNAL OF THE PHARMACEUTICAL SOCIETY OF JAPAN,0031-6903,"1,573",0.460,0.410,180,,0.001910
9342,Advances in Mathematical Physics,1687-9120,35,0.459,0.410,32,,0.002070
9342,POPULATION,0032-4663,287,0.459,0.610,0,,0.000670
9342,Theoretical and Experimental Chemistry,0040-5760,467,0.459,Not Available,54,,0.000650
9342,Transformations in Business & Economics,1648-4460,152,0.459,0.513,53,,0.000300
9342,World Trade Review,1474-7456,98,0.459,Not Available,23,,0.000460
9347,CARBONATES AND EVAPORITES,0891-2556,133,0.458,0.446,35,,0.000270
9347,Canadian Journal of Diabetes,1499-2671,278,0.458,Not Available,0,,0.001150
9347,Compare-A Journal of Comparative and International Education,0305-7925,210,0.458,Not Available,49,,0.000890
9347,HARVARD EDUCATIONAL REVIEW,0017-8055,"1,184",0.458,1.099,9,,0.001870
9347,HEART SURGERY FORUM,1098-3511,487,0.458,0.454,84,,0.001190
9347,International Journal of Clothing Science and Technology,0955-6222,303,0.458,0.554,28,,0.000360
9347,JOURNAL OF PIDGIN AND CREOLE LANGUAGES,0920-9034,71,0.458,0.464,10,,0.000100
9347,Journal of Human Kinetics,1640-5544,131,0.458,0.488,87,,0.000320
9347,Kafkas Universitesi Veteriner Fakultesi Dergisi,1300-6045,371,0.458,0.429,225,,0.000530
9347,MINDS AND MACHINES,0924-6495,219,0.458,0.612,17,,0.000510
9347,NAUTILUS,0028-1344,395,0.458,0.410,17,,0.000310
9347,SPORTVERLETZUNG-SPORTSCHADEN,0932-0555,153,0.458,0.388,20,,0.000200
9347,Social Science Japan Journal,1369-1465,53,0.458,0.475,10,,0.000250
9360,GAYANA BOTANICA,0717-6643,172,0.457,Not Available,55,,0.000240
9360,GEOLOGICAL SURVEY OF DENMARK AND GREENLAND BULLETIN,1604-8156,58,0.457,0.431,21,,0.000330
9360,Gravitation & Cosmology,0202-2893,268,0.457,Not Available,48,,0.000620
9360,INDIAN JOURNAL OF MICROBIOLOGY,0046-8991,419,0.457,Not Available,113,,0.001210
9360,NOTES AND RECORDS OF THE ROYAL SOCIETY,0035-9149,190,0.457,0.422,21,,0.000610
9360,Turkish Journal of Mathematics,1300-0098,219,0.457,0.465,56,,0.001120
9366,GEOGRAPHICAL REVIEW,0016-7428,983,0.456,0.656,36,,0.000730
9366,JOURNAL OF ENHANCED HEAT TRANSFER,1065-5131,254,0.456,0.514,44,,0.000460
9366,Maejo International Journal of Science and Technology,1905-7873,99,0.456,0.505,39,,0.000360
9366,PHLEBOLOGIE,0939-978X,177,0.456,0.388,27,,0.000230
9366,UROLOGE,0340-2592,594,0.456,0.359,176,,0.001130
9371,Egitim Arastirmalari-Eurasian Journal of Educational Research,1302-597X,244,0.455,0.555,62,,0.000290
9371,Funkcialaj Ekvacioj-Serio Internacia,0532-8721,418,0.455,0.551,21,,0.000970
9371,JOURNAL OF LIE THEORY,0949-5932,227,0.455,0.381,52,,0.003440
9371,Journal of Quantitative Linguistics,0929-6174,90,0.455,0.416,15,,0.000250
9371,SEMIGROUP FORUM,0037-1912,694,0.455,0.542,73,,0.002510
9371,SOUTH AFRICAN JOURNAL OF CHEMISTRY-SUID-AFRIKAANSE TYDSKRIF VIR CHEMIE,0379-4350,176,0.455,0.463,10,,0.000280
9371,Urban Design International,1357-5317,92,0.455,Not Available,21,,0.000220
9378,IRONMAKING & STEELMAKING,0301-9233,890,0.454,0.501,78,,0.001370
9378,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0923-8174,257,0.454,0.463,67,,0.000620
9378,MANCHESTER SCHOOL,1463-6786,484,0.454,0.515,39,,0.001190
9378,NATION,0027-8378,683,0.454,Not Available,145,,0.003440
9382,CHEMICKE LISTY,0009-2770,665,0.453,0.430,214,,0.000780
9382,Journal of Arid Land,1674-6767,65,0.453,0.682,50,,0.000190
9382,PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES,0269-9648,399,0.453,0.639,33,,0.001320
9382,Revista Espanola de Documentacion Cientifica,0210-0614,88,0.453,Not Available,26,,0.000200
9386,ACTAS ESPANOLAS DE PSIQUIATRIA,1139-9287,347,0.452,0.665,38,,0.000620
9386,COMPUTATIONAL & APPLIED MATHEMATICS,1807-0302,161,0.452,0.517,32,,0.000550
9386,JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS,0916-7005,195,0.452,0.380,29,,0.000410
9386,Journal of Global Information Management,1062-7375,335,0.452,1.179,14,,0.000280
9386,Journal of Theoretical and Applied Mechanics,1429-2955,205,0.452,0.447,71,,0.000710
9386,Journal of Vibroengineering,1392-8716,155,0.452,0.286,161,,0.000360
9386,MATHEMATICAL SOCIAL SCIENCES,0165-4896,636,0.452,0.497,66,,0.002150
9386,MATHEMATICAL SOCIAL SCIENCES,0165-4896,636,0.452,0.497,66,,0.002150
9386,PHYSICS WORLD,0953-8585,357,0.452,0.416,42,,0.000980
9386,Policy Studies,0144-2872,192,0.452,Not Available,33,,0.000720
9386,Probability and Mathematical Statistics-Poland,0208-4147,152,0.452,Not Available,11,,0.000680
9386,Revista Chilena de Infectologia,0716-1018,279,0.452,0.557,104,,0.000430
9386,Zeitschrift fur Gesundheitspsychologie,0943-8149,82,0.452,Not Available,16,,0.000170
9399,International Journal of Diabetes in Developing Countries,0973-3930,130,0.451,Not Available,34,,0.000240
9399,JOURNAL OF CANADIAN PETROLEUM TECHNOLOGY,0021-9487,819,0.451,0.516,42,,0.002010
9399,PETROLEUM CHEMISTRY,0965-5441,358,0.451,0.373,99,,0.000650
9402,ARCHIV FUR MOLLUSKENKUNDE,0003-9284,190,0.450,Not Available,17,,0.000080
9402,Acta Endocrinologica-Bucharest,1841-0987,90,0.450,0.244,59,,0.000070
9402,INSIGHT,1354-2575,501,0.450,0.500,71,,0.001260
9402,JOURNAL OF FOOD PROCESSING AND PRESERVATION,0145-8892,770,0.450,0.568,66,,0.001150
9402,REVIEW OF RADICAL POLITICAL ECONOMICS,0486-6134,219,0.450,Not Available,25,,0.000530
9402,Turkish Journal Of Medical Sciences,1300-0144,436,0.450,0.401,183,,0.000570
9402,ZEITSCHRIFT FUR RHEUMATOLOGIE,0340-1855,547,0.450,0.473,97,,0.000610
9409,AI COMMUNICATIONS,0921-7126,249,0.449,0.617,30,,0.000800
9409,International Peacekeeping,1353-3312,281,0.449,Not Available,40,,0.000760
9409,JOURNAL OF APPLIED STATISTICS,0266-4763,"1,156",0.449,0.531,179,,0.003490
9409,JOURNAL OF SOCIAL SERVICE RESEARCH,0148-8376,267,0.449,0.683,54,,0.000570
9409,Nonprofit Management & Leadership,1048-6682,439,0.449,Not Available,27,,0.000490
9414,CANADIAN JOURNAL OF SOCIOLOGY-CAHIERS CANADIENS DE SOCIOLOGIE,0318-6431,228,0.448,0.402,10,,0.000330
9414,CURRENT PSYCHOLOGY,1046-1310,418,0.448,0.709,32,,0.000610
9414,Chinese Journal of Cancer Research,1000-9604,110,0.448,0.288,61,,0.000270
9414,INTERNATIONAL JOURNAL OF PSYCHIATRY IN CLINICAL PRACTICE,1365-1501,255,0.448,0.408,43,,0.000480
9414,JOURNAL DE GYNECOLOGIE OBSTETRIQUE ET BIOLOGIE DE LA REPRODUCTION,0368-2315,971,0.448,Not Available,137,,0.001040
9414,PHOTONIC NETWORK COMMUNICATIONS,1387-974X,246,0.448,0.430,54,,0.000760
9420,BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,0037-9484,956,0.447,0.586,18,,0.001920
9420,Dendrobiology,1641-1307,100,0.447,0.591,21,,0.000270
9420,JOURNAL OF CONCHOLOGY,0022-0019,203,0.447,0.349,16,,0.000150
9420,Mathematical Communications,1331-0623,122,0.447,Not Available,49,,0.000720
9420,NUCLEAR TECHNOLOGY,0029-5450,"1,250",0.447,0.541,128,,0.003990
9420,PAST & PRESENT,0031-2746,684,0.447,0.461,41,,0.001390
9426,AFRICAN JOURNAL OF AQUATIC SCIENCE,1608-5914,200,0.446,Not Available,37,,0.000370
9426,ALGEBRA UNIVERSALIS,0002-5240,512,0.446,0.437,48,,0.002140
9426,CURRENT THERAPEUTIC RESEARCH-CLINICAL AND EXPERIMENTAL,0011-393X,545,0.446,0.460,17,,0.000350
9426,Current Signal Transduction Therapy,1574-3624,79,0.446,0.425,30,,0.000260
9426,JOURNAL OF NEW MUSIC RESEARCH,0929-8215,341,0.446,0.767,23,,0.000850
9426,JOURNAL OF PHILOSOPHY OF EDUCATION,0309-8249,336,0.446,0.526,41,,0.000970
9426,Magallania,0718-2244,122,0.446,0.530,33,,0.000320
9426,OXFORD REVIEW OF EDUCATION,0305-4985,555,0.446,1.053,43,,0.002070
9434,JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY,1446-7887,432,0.445,0.486,16,,0.002730
9435,Beton- und Stahlbetonbau,0005-9900,265,0.444,0.324,85,,0.001190
9435,Canadian Review of Sociology-Revue Canadienne de Sociologie,1755-6171,260,0.444,0.841,20,,0.000600
9435,Ethnicities,1468-7968,254,0.444,1.061,39,,0.001370
9435,HISTORY OF SCIENCE,0073-2753,310,0.444,0.779,17,,0.001390
9435,HISTORY OF SCIENCE,0073-2753,310,0.444,0.779,17,,0.001390
9435,ITALIAN JOURNAL OF FOOD SCIENCE,1120-1770,431,0.444,0.489,35,,0.000520
9435,Israel Journal of Ecology & Evolution,1565-9801,120,0.444,0.782,6,,0.000630
9435,Journal of Baltic Science Education,1648-3898,45,0.444,Not Available,31,,0.000110
9435,Policing & Society,1043-9463,209,0.444,Not Available,30,,0.000580
9435,Polish Journal of Chemical Technology,1509-8117,127,0.444,Not Available,26,,0.000430
9435,Proceedings of the Institution of Mechanical Engineers Part M-Journal of Engineering for the Maritime Environment,1475-0902,133,0.444,Not Available,29,,0.000730
9435,RADIOPROTECTION,0033-8451,162,0.444,Not Available,32,,0.000360
9447,Discourse-Studies in the Cultural Politics of Education,0159-6306,303,0.443,Not Available,46,,0.000980
9447,Hacettepe Journal of Mathematics and Statistics,1303-5010,102,0.443,0.386,57,,0.000590
9447,IRISH VETERINARY JOURNAL,0368-0762,232,0.443,0.303,21,,0.000380
9447,International Journal of Applied Research in Veterinary Medicine,1542-2666,213,0.443,0.500,44,,0.000320
9447,JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,0932-4569,455,0.443,0.417,32,,0.001070
9452,Brazilian Journal of Probability and Statistics,0103-0752,71,0.442,Not Available,25,,0.000530
9452,Families In Society-The Journal of Contemporary Social Services,1044-3894,568,0.442,0.493,36,,0.000810
9452,HISTORY OF THE HUMAN SCIENCES,0952-6951,246,0.442,0.493,36,,0.000620
9452,HISTORY OF THE HUMAN SCIENCES,0952-6951,246,0.442,0.493,36,,0.000620
9452,TRANSPORTATION RESEARCH RECORD,0361-1981,"8,671",0.442,0.636,643,,0.015210
9457,AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY,1748-8842,180,0.441,0.348,43,,0.000410
9457,Crime Media Culture,1741-6590,137,0.441,Not Available,19,,0.000650
9457,International Journal of Computers Communications & Control,1841-9836,175,0.441,0.436,84,,0.000570
9457,JOURNAL OF PRESSURE VESSEL TECHNOLOGY-TRANSACTIONS OF THE ASME,0094-9930,"1,005",0.441,0.490,146,,0.002070
9457,SOCIOLOGICAL SPECTRUM,0273-2173,298,0.441,0.741,31,,0.000980
9462,Asian Nursing Research,1976-1317,48,0.440,0.412,27,,0.000170
9462,Asian Nursing Research,1976-1317,48,0.440,0.412,27,,0.000170
9462,Journal of Business-to-Business Marketing,1051-712X,192,0.440,1.000,13,,0.000250
9462,Logical Methods in Computer Science,1860-5974,161,0.440,0.508,81,,0.001980
9462,POLYMER SCIENCE SERIES B,1560-0904,389,0.440,0.429,64,,0.000890
9462,SILVAE GENETICA,0037-5349,972,0.440,0.655,16,,0.000660
9468,Contemporary Nurse,1037-6178,575,0.439,0.883,80,,0.001390
9468,Contemporary Nurse,1037-6178,575,0.439,0.883,80,,0.001390
9468,JOURNAL OF PROFESSIONAL ISSUES IN ENGINEERING EDUCATION AND PRACTICE,1052-3928,188,0.439,0.435,38,,0.000260
9468,New York Journal of Mathematics,1076-9803,195,0.439,Not Available,37,,0.001990
9468,Profesional de la Informacion,1386-6710,176,0.439,0.375,82,,0.000490
9473,Chinese Journal of Aeronautics,1000-9361,334,0.438,0.584,112,,0.001260
9473,INQUIRY-AN INTERDISCIPLINARY JOURNAL OF PHILOSOPHY,0020-174X,334,0.438,0.647,31,,0.000510
9473,JOURNAL FRANCAIS D OPHTALMOLOGIE,0181-5512,808,0.438,0.443,137,,0.001150
9473,Journal of Computational Finance,1460-1559,259,0.438,Not Available,0,,0.000950
9473,OSTERREICHISCHE ZEITSCHRIFT FUR POLITIKWISSENSCHAFT,1615-5548,60,0.438,0.222,16,,0.000230
9473,QUEUEING SYSTEMS,0257-0130,955,0.438,0.624,44,,0.002030
9473,RUBBER CHEMISTRY AND TECHNOLOGY,0035-9475,"2,051",0.438,0.777,39,,0.000640
9480,APPLIED ECONOMICS,0003-6846,"3,127",0.437,0.655,360,,0.006340
9481,COMPUTER ANIMATION AND VIRTUAL WORLDS,1546-4261,256,0.436,0.602,51,,0.001250
9481,MECHANICS OF COMPOSITE MATERIALS,0191-5665,702,0.436,0.488,62,,0.000610
9481,REVIEWS IN ANALYTICAL CHEMISTRY,0793-0135,72,0.436,0.370,19,,0.000100
9484,ACTA BOTANICA CROATICA,0365-0588,179,0.435,Not Available,25,,0.000420
9484,GLASGOW MATHEMATICAL JOURNAL,0017-0895,556,0.435,0.564,56,,0.002690
9484,Health Sociology Review,1446-1242,202,0.435,0.584,27,,0.000600
9484,International Journal of Surface Science and Engineering,1749-785X,80,0.435,0.479,27,,0.000420
9484,Journal of Food Agriculture & Environment,1459-0255,"1,273",0.435,0.484,766,,0.002520
9484,PARTICULATE SCIENCE AND TECHNOLOGY,0272-6351,290,0.435,0.586,41,,0.000580
9484,PHYTON-ANNALES REI BOTANICAE,0079-2047,303,0.435,0.500,18,,0.000250
9484,PSYCHE-ZEITSCHRIFT FUR PSYCHOANALYSE UND IHRE ANWENDUNGEN,0033-2623,251,0.435,0.340,40,,0.000230
9492,Educational Philosophy and Theory,0013-1857,336,0.434,Not Available,83,,0.001240
9492,Journal of Central South University,2095-2899,851,0.434,Not Available,484,,0.001860
9492,RELATIONS INDUSTRIELLES-INDUSTRIAL RELATIONS,0034-379X,171,0.434,0.406,28,,0.000310
9492,ZOOLOGY IN THE MIDDLE EAST,0939-7140,270,0.434,Not Available,38,,0.000430
9492,Zeitschrift fur Erziehungswissenschaft,1434-663X,207,0.434,0.464,74,,0.000710
9497,Homology Homotopy and Applications,1532-0073,151,0.433,0.493,28,,0.002080
9497,Journal of the Korean Society for Applied Biological Chemistry,1738-2203,233,0.433,Not Available,127,,0.000740
9497,Reading & Writing Quarterly,1057-3569,234,0.433,Not Available,17,,0.000550
9497,Recht & Psychiatrie,0724-2247,66,0.433,0.494,14,,0.000110
9497,Recht & Psychiatrie,0724-2247,66,0.433,0.494,14,,0.000110
9502,AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE,1022-0119,224,0.432,Not Available,14,,0.000370
9502,ASLIB PROCEEDINGS,0001-253X,248,0.432,0.696,37,,0.001000
9502,ASLIB PROCEEDINGS,0001-253X,248,0.432,0.696,37,,0.001000
9502,ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,0792-156X,315,0.432,0.665,34,,0.000500
9502,Journal of Network and Systems Management,1064-7570,186,0.432,0.800,25,,0.000290
9502,Methods in Microbiology,0580-9517,682,0.432,0.619,6,,0.000250
9502,RUSSIAN JOURNAL OF GENERAL CHEMISTRY,1070-3632,"2,711",0.432,0.433,369,,0.003150
9509,AFRICAN DEVELOPMENT REVIEW-REVUE AFRICAINE DE DEVELOPPEMENT,1017-6772,116,0.431,0.462,30,,0.000310
9509,ARCHIVES OF METALLURGY AND MATERIALS,1733-3490,314,0.431,0.340,82,,0.000660
9509,CANADIAN ASSOCIATION OF RADIOLOGISTS JOURNAL-JOURNAL DE L ASSOCIATION CANADIENNE DES RADIOLOGISTES,0846-5371,295,0.431,0.465,53,,0.000490
9509,International Journal of Unconventional Computing,1548-7199,73,0.431,0.407,24,,0.000230
9509,Notre Dame Journal of Formal Logic,0029-4527,317,0.431,Not Available,36,,0.001050
9514,OCEANOLOGY,0001-4370,657,0.430,0.429,82,,0.001190
9515,Current Medical Imaging Reviews,1573-4056,193,0.429,0.665,33,,0.000660
9515,Egitim ve Bilim-Education and Science,1300-1337,186,0.429,0.475,100,,0.000250
9515,Electronic Markets,1019-6781,260,0.429,Not Available,22,,0.000300
9515,INSTRUMENTATION SCIENCE & TECHNOLOGY,1073-9149,232,0.429,0.377,41,,0.000360
9515,International Journal of Optomechatronics,1559-9612,73,0.429,0.615,23,,0.000450
9515,JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE,1091-9392,172,0.429,0.646,16,,0.000200
9515,LEARNING DISABILITY QUARTERLY,0731-9487,424,0.429,0.864,20,,0.000540
9515,RIVISTA DI BIOLOGIA-BIOLOGY FORUM,0035-6050,98,0.429,0.500,0,,0.000130
9515,TROPICAL ZOOLOGY,0394-6975,189,0.429,0.676,15,,0.000250
9524,Revista Brasileira de Anestesiologia,0034-7094,348,0.428,Not Available,82,,0.000760
9524,WIRELESS PERSONAL COMMUNICATIONS,0929-6212,975,0.428,0.497,328,,0.002490
9526,Diabetologie und Stoffwechsel,1861-9002,74,0.427,0.351,33,,0.000140
9526,JOURNAL OF ZOO AND WILDLIFE MEDICINE,1042-7260,"1,295",0.427,0.609,164,,0.001630
9526,MINERVA CARDIOANGIOLOGICA,0026-4725,293,0.427,Not Available,17,,0.000990
9526,RUSSIAN JOURNAL OF GENETICS,1022-7954,"1,216",0.427,0.434,172,,0.001660
9526,SOUTHERN ECONOMIC JOURNAL,0038-4038,"1,212",0.427,0.767,50,,0.002920
9526,TRANSPORTATION PLANNING AND TECHNOLOGY,0308-1060,272,0.427,0.652,43,,0.000870
9532,ARMED FORCES & SOCIETY,0095-327X,305,0.426,0.558,31,,0.000630
9532,Electronic Journal of Differential Equations,1072-6691,"1,042",0.426,Not Available,240,,0.003810
9532,INTERNATIONAL JOURNAL OF ODONATOLOGY,1388-7890,121,0.426,Not Available,24,,0.000360
9532,International Journal of Climate Change Strategies and Management,1756-8692,23,0.426,Not Available,23,,0.000100
9532,MATHEMATIKA,0025-5793,479,0.426,Not Available,21,,0.000690
9532,Revista de Psicologia Social,0213-4748,112,0.426,Not Available,29,,0.000120
9538,Ciencia & Saude Coletiva,1413-8123,"1,566",0.425,Not Available,302,,0.002990
9538,NURSING CLINICS OF NORTH AMERICA,0029-6465,439,0.425,0.609,47,,0.000650
9538,NURSING CLINICS OF NORTH AMERICA,0029-6465,439,0.425,0.609,47,,0.000650
9538,Swiss Political Science Review,1424-7755,114,0.425,0.495,20,,0.000460
9542,Advances in Strategic Management-A Research Annual,0742-3322,258,0.424,0.616,10,,0.000550
9542,Archive for the Psychology of Religion-Archiv fur Religionspsychologie,0084-6724,42,0.424,Not Available,18,,0.000280
9542,CARTOGRAPHIC JOURNAL,0008-7041,259,0.424,0.619,32,,0.000400
9542,Computational and Mathematical Organization Theory,1381-298X,180,0.424,Not Available,23,,0.000420
9542,Computational and Mathematical Organization Theory,1381-298X,180,0.424,Not Available,23,,0.000420
9542,DEVELOPING ECONOMIES,0012-1533,207,0.424,0.519,15,,0.000280
9548,Environment Protection Engineering,0324-8828,154,0.423,0.409,58,,0.000260
9548,IHERINGIA SERIE ZOOLOGIA,0073-4721,459,0.423,0.600,59,,0.001130
9548,MEDICINA-BUENOS AIRES,0025-7680,568,0.423,0.417,70,,0.000710
9548,Malaysian Journal of Library & Information Science,1394-6234,66,0.423,0.450,20,,0.000220
9548,PEDIATRIC NEUROSURGERY,1016-2291,"1,957",0.423,0.877,22,,0.001940
9548,RUSSIAN CHEMICAL BULLETIN,1066-5285,"2,647",0.423,0.512,177,,0.003480
9554,ADVANCED COMPOSITES LETTERS,0963-6935,107,0.422,0.372,9,,0.000240
9554,Aequationes Mathematicae,0001-9054,633,0.422,Not Available,43,,0.001000
9554,Journal of Homeland Security and Emergency Management,2194-6361,140,0.422,0.566,38,,0.000530
9554,POLITY,0032-3497,252,0.422,Not Available,27,,0.000640
9554,Portugaliae Mathematica,0032-5155,266,0.422,Not Available,20,,0.000790
9559,ACOUSTICAL PHYSICS,1063-7710,600,0.421,0.471,91,,0.001080
9559,DISSENT,0012-3846,114,0.421,0.347,16,,0.000470
9559,STUDIA SCIENTIARUM MATHEMATICARUM HUNGARICA,0081-6906,325,0.421,0.403,41,,0.000930
9562,ARID LAND RESEARCH AND MANAGEMENT,1532-4982,247,0.420,0.602,27,,0.000360
9562,Annals of Animal Science,1642-3402,135,0.420,0.323,53,,0.000190
9562,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,0010-3624,"3,685",0.420,0.612,237,,0.002960
9562,DIFFERENTIAL EQUATIONS,0012-2661,"1,862",0.420,0.337,176,,0.002850
9562,HNO,0017-6192,906,0.420,0.454,135,,0.001200
9562,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,0129-0541,397,0.420,0.430,84,,0.002710
9562,MACROECONOMIC DYNAMICS,1365-1005,384,0.420,0.609,62,,0.002280
9569,AMERICAN JOURNAL OF CLINICAL HYPNOSIS,0002-9157,292,0.419,0.584,23,,0.000180
9569,Asian Journal of WTO & International Health Law and Policy,1819-5164,26,0.419,0.279,17,,0.000110
9569,B E Journal of Theoretical Economics,1935-1704,101,0.419,0.442,28,,0.002160
9569,Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie,1220-3874,148,0.419,0.481,33,,0.000920
9569,Journal of Applied Logic,1570-8683,127,0.419,Not Available,27,,0.001360
9574,CERAMICS-SILIKATY,0862-5468,267,0.418,0.480,29,,0.000740
9574,Journal of Pension Economics & Finance,1474-7472,102,0.418,Not Available,23,,0.000550
9574,Psychiatry Psychology and Law,1321-8719,212,0.418,0.448,49,,0.000470
9577,Ambix,0002-6980,106,0.417,Not Available,12,,0.000430
9577,Asia-Pacific Journal of Financial Studies,2041-9945,66,0.417,0.351,30,,0.000130
9577,BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA,1011-3924,217,0.417,0.452,51,,0.000410
9577,Functions of Language,0929-998X,82,0.417,0.974,7,,0.000460
9577,International Journal of Sexual Health,1931-7611,50,0.417,Not Available,24,,0.000270
9577,Journal of Human Capital,1932-8575,71,0.417,Not Available,12,,0.001490
9577,Latin American Journal of Aquatic Research,0718-560X,109,0.417,Not Available,104,,0.000430
9577,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,0932-4194,515,0.417,0.968,18,,0.000720
9577,OBSERVATORY,0029-7704,278,0.417,0.386,16,,0.000250
9577,OIL GAS-EUROPEAN MAGAZINE,0342-5622,75,0.417,0.286,32,,0.000190
9577,RUSSIAN JOURNAL OF INORGANIC CHEMISTRY,0036-0236,"2,627",0.417,0.425,276,,0.003110
