"Journal Data Filtered By:  Selected JCR Year: 2010 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
1755,VETERINARY JOURNAL,1090-0233,"3,671",2.796,2.644,241,,0.011420
1757,JOURNAL OF CHEMICAL THERMODYNAMICS,0021-9614,"6,021",2.794,2.491,217,,0.011470
1757,SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS,0905-7188,"2,803",2.794,3.218,146,,0.007690
1759,BIOFACTORS,0951-6433,"2,074",2.793,2.379,57,,0.004570
1759,HEALTH POLICY AND PLANNING,0268-1080,"1,673",2.793,2.965,58,,0.005730
1759,HEALTH POLICY AND PLANNING,0268-1080,"1,673",2.793,2.965,58,,0.005730
1762,PRESLIA,0032-7786,551,2.792,2.347,24,,0.001450
1763,Seminars in Fetal & Neonatal Medicine,1744-165X,"1,003",2.791,3.245,53,,0.005830
1764,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,0167-8809,"8,919",2.790,3.741,250,,0.022780
1764,Clinical Breast Cancer,1526-8209,"1,126",2.790,Not Available,68,,0.004090
1766,CANCER CAUSES & CONTROL,0957-5243,"5,950",2.789,3.311,195,,0.016680
1766,Journal of Web Semantics,1570-8268,578,2.789,3.593,35,,0.002830
1768,CLINICAL NEUROPHYSIOLOGY,1388-2457,"9,894",2.786,3.298,247,,0.027470
1769,EUROPEAN JOURNAL OF HAEMATOLOGY,0902-4441,"3,530",2.785,2.376,140,,0.011140
1769,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,0096-1523,"9,969",2.785,3.716,125,,0.015050
1769,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,0096-1523,"9,969",2.785,3.716,125,,0.015050
1772,Current Neuropharmacology,1570-159X,454,2.783,2.993,38,,0.002410
1773,IDRUGS,1369-7056,600,2.782,1.717,67,,0.001980
1774,BMC DEVELOPMENTAL BIOLOGY,1471-213X,"1,858",2.781,3.555,121,,0.012040
1774,FUEL PROCESSING TECHNOLOGY,0378-3820,"4,791",2.781,3.436,246,,0.013370
1774,Review of Environmental Economics and Policy,1750-6816,172,2.781,3.146,17,,0.001940
1777,ACTA DERMATO-VENEREOLOGICA,0001-5555,"3,998",2.780,2.937,72,,0.005050
1777,COLLOIDS AND SURFACES B-BIOINTERFACES,0927-7765,"6,658",2.780,2.939,462,,0.017550
1779,JOURNAL OF HEAD TRAUMA REHABILITATION,0885-9701,"2,113",2.779,3.951,48,,0.005300
1779,JOURNAL OF HEAD TRAUMA REHABILITATION,0885-9701,"2,113",2.779,3.951,48,,0.005300
1781,Applied Physics Express,1882-0778,"2,102",2.778,2.778,345,,0.016300
1781,HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA,0889-8588,"1,729",2.778,2.229,71,,0.005470
1783,CURRENT OPINION IN UROLOGY,0963-0643,"1,261",2.777,2.259,83,,0.005130
1783,GENERAL HOSPITAL PSYCHIATRY,0163-8343,"2,651",2.777,3.089,90,,0.008350
1783,GENERAL HOSPITAL PSYCHIATRY,0163-8343,"2,651",2.777,3.089,90,,0.008350
1786,SEPARATION AND PURIFICATION TECHNOLOGY,1383-5866,"7,631",2.775,3.258,310,,0.023690
1787,RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,0275-004X,"5,012",2.774,2.899,226,,0.018590
1788,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,1570-9639,"4,340",2.773,2.751,243,,0.020010
1788,CANCER CYTOPATHOLOGY,1934-662X,"1,429",2.773,2.826,42,,0.003860
1788,PLANT AND SOIL,0032-079X,"18,102",2.773,3.025,469,,0.024340
1791,EJSO,0748-7983,"4,508",2.772,2.410,163,,0.013790
1791,HOLOCENE,0959-6836,"4,234",2.772,3.274,103,,0.011020
1793,CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,0969-5893,"1,721",2.771,3.312,23,,0.003150
1793,MAMMALIAN GENOME,0938-8990,"3,299",2.771,2.633,57,,0.008400
1795,BIOSTATISTICS,1465-4644,"2,109",2.769,3.303,56,,0.011710
1796,LEARNING AND INSTRUCTION,0959-4752,"1,776",2.768,3.294,42,,0.003880
1797,NEUROMUSCULAR DISORDERS,0960-8966,"3,011",2.764,2.626,101,,0.009380
1798,INTERNATIONAL CLINICAL PSYCHOPHARMACOLOGY,0268-1315,"2,331",2.762,3.344,47,,0.004320
1799,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,0278-7393,"8,875",2.761,3.519,123,,0.016420
1799,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,0278-7393,"8,875",2.761,3.519,123,,0.016420
1799,JOURNAL OF GENERAL INTERNAL MEDICINE,0884-8734,"10,306",2.761,3.623,230,,0.039610
1802,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,1134-3060,325,2.760,2.582,18,,0.001700
1802,RADIOGRAPHICS,0271-5333,"6,271",2.760,3.602,126,,0.013750
1804,CALCIFIED TISSUE INTERNATIONAL,0171-967X,"6,702",2.759,2.893,114,,0.009650
1804,CANCER CHEMOTHERAPY AND PHARMACOLOGY,0344-5704,"6,410",2.759,2.627,250,,0.016310
1806,Future Microbiology,1746-0913,759,2.755,2.908,116,,0.004100
1807,ECOLOGICAL ECONOMICS,0921-8009,"7,172",2.754,3.232,267,,0.023040
1807,ECOLOGICAL ECONOMICS,0921-8009,"7,172",2.754,3.232,267,,0.023040
1807,PREVENTION SCIENCE,1389-4986,"1,107",2.754,3.473,37,,0.003620
1810,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,0964-8410,"1,414",2.753,2.822,33,,0.003930
1810,EPL,0295-5075,"16,962",2.753,2.358,824,,0.088800
1812,JOURNAL OF CLINICAL GASTROENTEROLOGY,0192-0790,"5,610",2.752,2.719,159,,0.014490
1812,JOURNAL OF VASCULAR RESEARCH,1018-1172,"1,548",2.752,2.496,50,,0.004240
1814,MARINE CHEMISTRY,0304-4203,"6,316",2.751,3.276,89,,0.012650
1815,APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,0269-994X,"1,431",2.750,3.036,31,,0.003840
1815,Photonics and Nanostructures-Fundamentals and Applications,1569-4410,358,2.750,2.206,41,,0.002000
1817,JOURNAL OF MAGNETIC RESONANCE IMAGING,1053-1807,"10,045",2.749,2.971,355,,0.033170
1818,COMBUSTION AND FLAME,0010-2180,"8,212",2.747,2.911,218,,0.014750
1819,NEPHRON EXPERIMENTAL NEPHROLOGY,1660-2129,531,2.743,1.878,37,,0.002640
1820,CELL PROLIFERATION,0960-7722,"1,408",2.742,2.841,64,,0.005110
1820,SOCIAL SCIENCE & MEDICINE,0277-9536,"23,033",2.742,3.484,485,,0.053290
1822,PROTEIN SCIENCE,0961-8368,"13,273",2.741,2.940,234,,0.035020
1823,JOURNAL OF NEUROSURGERY,0022-3085,"27,816",2.739,2.896,376,,0.035990
1824,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,1070-5511,"5,223",2.738,5.611,31,,0.007610
1824,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,1070-5511,"5,223",2.738,5.611,31,,0.007610
1826,EUROPEAN JOURNAL OF PHARMACOLOGY,0014-2999,"27,148",2.737,2.587,681,,0.048250
1826,WATER RESOURCES RESEARCH,0043-1397,"23,999",2.737,3.081,449,,0.045200
1828,CURRENT OPINION IN CARDIOLOGY,0268-4705,"1,773",2.736,2.783,84,,0.006980
1828,EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,0014-2972,"4,961",2.736,2.720,134,,0.010120
1828,Evolutionary Biology,0071-3260,805,2.736,Not Available,21,,0.001610
1831,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,1572-6657,"21,627",2.733,2.670,314,,0.023380
1831,JOURNAL OF GASTROINTESTINAL SURGERY,1091-255X,"5,818",2.733,2.787,284,,0.020850
1831,JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,0731-7085,"12,652",2.733,2.723,464,,0.028430
1831,VECTOR-BORNE AND ZOONOTIC DISEASES,1530-3667,"1,393",2.733,2.757,143,,0.006840
1835,JOURNAL OF PHYSICAL CHEMISTRY A,1089-5639,"48,355",2.732,2.844,"1,610",,0.136420
1836,JOURNAL OF BANKING & FINANCE,0378-4266,"4,707",2.731,2.528,247,,0.014160
1837,Colorectal Disease,1462-8910,"2,573",2.728,2.693,201,,0.010300
1837,IEEE TRANSACTIONS ON INFORMATION THEORY,0018-9448,"28,880",2.728,4.313,477,,0.069870
1837,JOURNAL OF RESEARCH IN SCIENCE TEACHING,0022-4308,"3,296",2.728,3.095,55,,0.004280
1840,PPAR Research,1687-4757,596,2.727,2.809,52,,0.003150
1840,Strategic Organization,1476-1270,339,2.727,Not Available,17,,0.002090
1842,MICROBES AND INFECTION,1286-4579,"6,369",2.726,2.862,147,,0.020380
1842,NUTRITION,0899-9007,"5,756",2.726,2.874,169,,0.010590
1844,ELECTROANALYSIS,1040-0397,"9,163",2.721,2.923,377,,0.020980
1845,Cardiovascular Diabetology,1475-2840,751,2.720,Not Available,91,,0.003000
1845,TEXAS LAW REVIEW,0040-4411,"1,493",2.720,2.974,44,,0.005410
1847,AGE AND AGEING,0002-0729,"5,068",2.719,3.202,126,,0.011730
1847,GOLD BULLETIN,0017-1557,984,2.719,2.531,28,,0.002020
1847,IEEE ELECTRON DEVICE LETTERS,0741-3106,"7,951",2.719,2.614,456,,0.035980
1850,Insect Conservation and Diversity,1752-458X,171,2.717,2.717,30,,0.000780
1851,BLOOD CELLS MOLECULES AND DISEASES,1079-9796,"2,582",2.716,2.484,101,,0.007130
1852,DERMATOLOGY,1018-8665,"4,961",2.714,2.256,128,,0.007040
1853,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,1064-1297,"1,681",2.713,2.715,58,,0.004070
1853,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,1064-1297,"1,681",2.713,2.715,58,,0.004070
1855,SKIN PHARMACOLOGY AND PHYSIOLOGY,1660-5527,"1,287",2.711,3.147,45,,0.002620
1856,DEVELOPMENTAL NEUROSCIENCE,0378-5866,"1,771",2.707,2.935,28,,0.004950
1856,XENOBIOTICA,0049-8254,"3,069",2.707,2.364,85,,0.005070
1858,RADIOCARBON,0033-8222,"4,348",2.703,2.207,161,,0.004860
1859,ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES,1540-658X,911,2.700,2.561,56,,0.003450
1859,GLYCOCONJUGATE JOURNAL,0282-0080,"2,575",2.700,2.419,65,,0.004650
1861,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,0098-8472,"3,652",2.699,3.242,94,,0.009690
1861,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,1083-4419,"4,522",2.699,3.274,137,,0.014000
1863,Communications in Nonlinear Science and Numerical Simulation,1007-5704,"2,642",2.698,Not Available,407,,0.011240
1863,PHLEBOLOGY,0268-3555,570,2.698,1.848,51,,0.001790
1865,Current Neurology and Neuroscience Reports,1528-4042,974,2.697,Not Available,60,,0.004750
1866,IEEE TRANSACTIONS ON FUZZY SYSTEMS,1063-6706,"4,875",2.695,3.760,93,,0.008900
1867,HEALTH & PLACE,1353-8292,"1,726",2.694,3.181,151,,0.006830
1867,HEALTH & PLACE,1353-8292,"1,726",2.694,3.181,151,,0.006830
1869,AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,0002-9483,"8,606",2.693,3.013,187,,0.013880
1869,AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,0002-9483,"8,606",2.693,3.013,187,,0.013880
1869,WORLD JOURNAL OF SURGERY,0364-2313,"10,724",2.693,2.811,417,,0.025640
1872,BIOCHEMICAL ENGINEERING JOURNAL,1369-703X,"4,680",2.692,2.807,202,,0.013000
1872,ILAR JOURNAL,1084-2020,864,2.692,2.584,36,,0.002270
1874,ANNALS OF HEMATOLOGY,0939-5555,"2,913",2.688,2.471,153,,0.007610
1875,INTERNATIONAL JOURNAL OF IMMUNOPATHOLOGY AND PHARMACOLOGY,0394-6320,"1,164",2.685,1.927,115,,0.003530
1876,Evolutionary Bioinformatics,1176-9343,"1,368",2.684,12.620,14,,0.009240
1876,MEDICAL JOURNAL OF AUSTRALIA,0025-729X,"9,699",2.684,3.155,240,,0.021790
1878,PATTERN RECOGNITION,0031-3203,"11,726",2.682,3.480,349,,0.028530
1879,AMERICAN JOURNAL OF SURGERY,0002-9610,"14,885",2.680,2.773,277,,0.027000
1879,JOURNAL OF SCHOOL PSYCHOLOGY,0022-4405,"1,327",2.680,3.795,23,,0.003550
1879,SEXUAL PLANT REPRODUCTION,0934-0882,"1,001",2.680,2.231,33,,0.001800
1882,PHOTOCHEMISTRY AND PHOTOBIOLOGY,0031-8655,"9,452",2.679,2.552,192,,0.015060
1883,JOURNAL OF PLANT PHYSIOLOGY,0176-1617,"5,986",2.677,2.850,215,,0.011860
1884,JOURNAL OF PALEOLIMNOLOGY,0921-2728,"2,943",2.676,2.489,137,,0.005340
1884,Paediatric Respiratory Reviews,1526-0542,865,2.676,Not Available,36,,0.002970
1886,JOURNAL OF CRYPTOLOGY,0933-2790,"1,193",2.675,2.582,20,,0.001130
1886,Journal of the International Society of Sports Nutrition,1550-2783,230,2.675,Not Available,39,,0.000640
1888,BIOGEOCHEMISTRY,0168-2563,"5,902",2.674,3.629,85,,0.014140
1888,DYNAMICS OF ATMOSPHERES AND OCEANS,0377-0265,618,2.674,1.880,37,,0.002610
1888,Genome Biology and Evolution,1759-6653,160,2.674,2.674,47,,0.001270
1891,COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY,1541-4337,618,2.673,4.195,37,,0.001840
1892,Pediatric Critical Care Medicine,1529-7535,"1,982",2.672,Not Available,114,,0.008850
1892,TRANSACTIONS OF THE INSTITUTE OF BRITISH GEOGRAPHERS,0020-2754,"1,824",2.672,4.287,35,,0.005300
1894,Functional Materials Letters,1793-6047,230,2.671,2.671,63,,0.001240
1895,INSECT MOLECULAR BIOLOGY,0962-1075,"2,819",2.669,3.234,114,,0.006360
1896,CNS SPECTRUMS,1092-8529,"1,976",2.667,2.370,39,,0.007940
1897,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0742-1222,"3,080",2.662,4.054,30,,0.004580
1897,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0742-1222,"3,080",2.662,4.054,30,,0.004580
1897,PHYTOMEDICINE,0944-7113,"3,576",2.662,2.837,192,,0.007430
1900,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,0960-894X,"28,456",2.661,2.589,"1,596",,0.073390
1901,FOOD HYDROCOLLOIDS,0268-005X,"4,540",2.659,2.953,92,,0.011550
1902,AMERICAN JOURNAL OF NEPHROLOGY,0250-8095,"2,697",2.658,2.813,133,,0.008300
1902,CRIMINOLOGY,0011-1384,"3,707",2.658,4.380,36,,0.005960
1904,BOTANICAL REVIEW,0006-8101,"1,871",2.657,3.567,16,,0.001490
1905,DRUGS & AGING,1170-229X,"2,103",2.656,2.496,79,,0.005310
1906,JOURNAL OF CEREAL SCIENCE,0733-5210,"4,189",2.655,3.202,139,,0.007930
1907,International Journal of Pediatric Obesity,1747-7166,663,2.654,3.819,92,,0.003730
1907,PEPTIDES,0196-9781,"8,785",2.654,2.513,327,,0.020380
1909,EVOLUTIONARY COMPUTATION,1063-6560,"1,992",2.652,4.314,23,,0.002510
1910,IEEE TRANSACTIONS ON SIGNAL PROCESSING,1053-587X,"16,725",2.651,2.968,571,,0.049890
1911,TUBERCULOSIS,1472-9792,"1,461",2.650,2.749,50,,0.005970
1912,JOURNAL OF MOLECULAR MICROBIOLOGY AND BIOTECHNOLOGY,1464-1801,"1,316",2.648,2.722,42,,0.004190
1912,PROCESS BIOCHEMISTRY,1359-5113,"9,905",2.648,3.393,279,,0.021270
1914,IEEE Journal of Selected Topics in Signal Processing,1932-4553,816,2.647,Not Available,86,,0.007440
1914,Journal of Statistical Software,1548-7660,"1,041",2.647,3.654,60,,0.007100
1914,PLASTIC AND RECONSTRUCTIVE SURGERY,0032-1052,"23,460",2.647,2.916,412,,0.034280
1917,Expert Opinion On Drug Safety,1474-0338,"1,051",2.645,Not Available,74,,0.004700
1917,INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,0179-1958,"3,017",2.645,2.402,181,,0.009460
1917,PHYSICAL THERAPY,0031-9023,"6,250",2.645,3.158,142,,0.009780
1920,HEADACHE,0017-8748,"6,099",2.642,2.892,157,,0.014200
1920,NEUROIMMUNOMODULATION,1021-7401,"1,019",2.642,2.585,61,,0.002800
1922,INTERNATIONAL JOURNAL OF MANAGEMENT REVIEWS,1460-8545,631,2.641,4.304,23,,0.001960
1923,JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,0885-3924,"5,831",2.640,3.185,177,,0.012900
1923,PHYSICS OF THE EARTH AND PLANETARY INTERIORS,0031-9201,"5,909",2.640,2.612,144,,0.019440
1925,MEDICAL EDUCATION,0308-0110,"5,434",2.639,3.343,115,,0.013070
1926,EUROPEAN JOURNAL OF CARDIOVASCULAR PREVENTION & REHABILITATION,1741-8267,"2,164",2.638,3.185,109,,0.010560
1926,Journal of NeuroEngineering and Rehabilitation,1743-0003,647,2.638,Not Available,60,,0.003260
1928,DYES AND PIGMENTS,0143-7208,"5,439",2.635,2.900,142,,0.015140
1929,IEEE TRANSACTIONS ON NEURAL NETWORKS,1045-9227,"9,110",2.633,3.424,172,,0.015240
1930,Clinical Colorectal Cancer,1533-0028,610,2.632,Not Available,44,,0.002610
1931,ACADEMIC MEDICINE,1040-2446,"7,578",2.631,3.004,211,,0.018750
1931,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,0934-9723,"5,129",2.631,2.655,200,,0.012750
1931,JOURNAL OF SEPARATION SCIENCE,1615-9306,"6,100",2.631,2.624,447,,0.023810
1931,NEW JOURNAL OF CHEMISTRY,1144-0546,"8,569",2.631,2.792,368,,0.018350
1931,PHARMACOTHERAPY,0277-0008,"4,438",2.631,2.260,134,,0.012500
1936,ENERGY POLICY,0301-4215,"8,995",2.629,3.035,791,,0.030160
1936,ENERGY POLICY,0301-4215,"8,995",2.629,3.035,791,,0.030160
1938,Journal of Crohns & Colitis,1873-9946,285,2.628,2.392,86,,0.001130
1938,Journal of Neural Engineering,1741-2560,"1,045",2.628,Not Available,69,,0.006150
1940,INFORMATION & MANAGEMENT,0378-7206,"3,273",2.627,3.901,42,,0.005060
1940,INFORMATION & MANAGEMENT,0378-7206,"3,273",2.627,3.901,42,,0.005060
1942,INTEGRATIVE AND COMPARATIVE BIOLOGY,1540-7063,"2,434",2.626,3.433,88,,0.010560
1942,Journal of Biomedical Nanotechnology,1550-7033,680,2.626,2.297,77,,0.002450
1944,METEORITICS & PLANETARY SCIENCE,1086-9379,"3,722",2.624,2.458,118,,0.010640
1944,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,0091-3057,"12,133",2.624,2.668,225,,0.017250
1946,Atmospheric Measurement Techniques,1867-1381,259,2.623,2.623,122,,0.000910
1946,BRAIN RESEARCH,0006-8993,"57,416",2.623,2.665,"1,128",,0.092000
1948,MINI-REVIEWS IN MEDICINAL CHEMISTRY,1389-5575,"2,455",2.622,2.884,105,,0.009190
1948,NEUROTOXICOLOGY AND TERATOLOGY,0892-0362,"2,620",2.622,2.795,73,,0.004420
1950,NUCLEAR MEDICINE AND BIOLOGY,0969-8051,"3,673",2.620,2.820,108,,0.008290
1950,TOURISM MANAGEMENT,0261-5177,"3,830",2.620,3.415,95,,0.005940
1952,MEAT SCIENCE,0309-1740,"10,378",2.619,3.000,362,,0.015130
1953,TETRAHEDRON LETTERS,0040-4039,"73,689",2.618,2.483,"1,741",,0.110010
1954,COMPUTERS & EDUCATION,0360-1315,"2,824",2.617,2.868,277,,0.005960
1954,COMPUTERS & EDUCATION,0360-1315,"2,824",2.617,2.868,277,,0.005960
1954,INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS MANAGEMENT,0960-0035,"1,939",2.617,Not Available,40,,0.001970
1957,ARCHIVES OF DISEASE IN CHILDHOOD,0003-9888,"12,275",2.616,2.878,194,,0.021740
1958,International Journal of Strategic Property Management,1648-715X,147,2.615,Not Available,27,,0.000290
1959,Journal of Innate Immunity,1662-811X,226,2.614,2.614,58,,0.001070
1960,Neuron Glia Biology,1740-925X,475,2.611,3.374,41,,0.003160
1961,JOURNAL OF BIOACTIVE AND COMPATIBLE POLYMERS,0883-9115,783,2.610,2.155,39,,0.001330
1962,CURRENT MEDICAL RESEARCH AND OPINION,0300-7995,"5,078",2.609,2.563,285,,0.020120
1962,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN,0004-6264,"4,370",2.609,3.272,140,,0.019030
1964,NEUROCHEMICAL RESEARCH,0364-3190,"6,458",2.608,2.573,248,,0.015220
1965,HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,0885-6222,"1,749",2.607,2.522,74,,0.003730
1965,PANCREAS,0885-3177,"3,887",2.607,2.634,185,,0.010110
1967,AUTISM,1362-3613,"1,028",2.606,3.138,36,,0.003210
1967,JOURNAL OF PARENTERAL AND ENTERAL NUTRITION,0148-6071,"2,696",2.606,2.065,64,,0.004150
1969,ANNALS OF HUMAN GENETICS,0003-4800,"2,498",2.604,2.389,57,,0.007190
1969,JOURNAL OF VOCATIONAL BEHAVIOR,0001-8791,"4,381",2.604,3.928,96,,0.008760
1971,JOURNAL OF GLACIOLOGY,0022-1430,"3,876",2.603,2.599,85,,0.005970
1972,FOOD AND CHEMICAL TOXICOLOGY,0278-6915,"10,080",2.602,2.721,560,,0.020640
1973,Bulletin of the Astronomical Society of India,0304-9523,157,2.600,Not Available,11,,0.000770
1973,JOURNAL OF THE ATMOSPHERIC SCIENCES,0022-4928,"18,863",2.600,2.940,241,,0.036680
1973,LUPUS,0961-2033,"4,325",2.600,2.565,219,,0.010340
1973,Trauma Violence & Abuse,1524-8380,537,2.600,3.370,14,,0.002280
1977,ALCOHOL AND ALCOHOLISM,0735-0414,"3,255",2.599,2.691,80,,0.007270
1977,ALCOHOL AND ALCOHOLISM,0735-0414,"3,255",2.599,2.691,80,,0.007270
1979,DRUG NEWS & PERSPECTIVES,0214-0934,855,2.598,2.252,31,,0.002680
1980,Academic Pediatrics,1876-2859,197,2.597,Not Available,51,,0.000820
1980,JOURNAL OF ENVIRONMENTAL MANAGEMENT,0301-4797,"6,061",2.597,2.760,234,,0.019440
1980,JOURNAL OF NEURAL TRANSMISSION,0300-9564,"4,925",2.597,2.643,159,,0.012990
1983,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0006-291X,"78,684",2.595,2.720,"1,921",,0.189900
1984,POLYMER DEGRADATION AND STABILITY,0141-3910,"9,837",2.594,3.021,342,,0.021160
1984,SCANDINAVIAN JOURNAL OF RHEUMATOLOGY,0300-9742,"2,445",2.594,2.377,72,,0.004570
1986,EUROPEAN PHYSICAL JOURNAL A,1434-6001,"4,092",2.592,1.886,167,,0.020950
1987,GEOTEXTILES AND GEOMEMBRANES,0266-1144,895,2.590,2.536,57,,0.003000
1987,JOURNAL OF CONSUMER RESEARCH,0093-5301,"8,508",2.590,3.644,71,,0.010940
1989,PSYCHOLOGICAL ASSESSMENT,1040-3590,"4,528",2.589,3.807,88,,0.006960
1990,AMERICAN JOURNAL OF POLITICAL SCIENCE,0092-5853,"5,546",2.588,3.957,59,,0.020870
1991,Frontiers in Computational Neuroscience,1662-5188,113,2.586,2.676,54,,0.000990
1991,Reproductive Sciences,1933-7191,887,2.586,2.721,120,,0.004940
1993,ALZHEIMER DISEASE & ASSOCIATED DISORDERS,0893-0341,"2,120",2.583,3.168,62,,0.005890
1994,Minerva Anestesiologica,0375-9393,"1,156",2.581,Not Available,132,,0.002730
1995,JOURNAL OF ANIMAL SCIENCE,0021-8812,"23,353",2.580,2.860,443,,0.023140
1995,RENEWABLE ENERGY,0960-1481,"5,873",2.580,2.823,366,,0.017170
1997,MICROCHIMICA ACTA,0026-3672,"3,609",2.578,2.275,200,,0.008480
1997,RADIATION RESEARCH,0033-7587,"7,875",2.578,2.795,179,,0.013160
1999,IEEE-ASME TRANSACTIONS ON MECHATRONICS,1083-4435,"2,033",2.577,2.596,99,,0.004200
2000,JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,1079-9907,"2,461",2.576,2.424,96,,0.006720
2000,QUATERNARY RESEARCH,0033-5894,"5,814",2.576,3.310,99,,0.010520
2002,CELLULAR IMMUNOLOGY,0008-8749,"3,566",2.575,2.333,156,,0.006930
2002,JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS,0894-1912,937,2.575,2.810,33,,0.002800
2002,JOURNAL OF THE EUROPEAN CERAMIC SOCIETY,0955-2219,"12,632",2.575,2.266,428,,0.035840
2005,JOURNAL OF SOILS AND SEDIMENTS,1439-0108,723,2.574,2.358,152,,0.001880
2006,COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING,1386-2073,"1,320",2.573,2.190,89,,0.004380
2007,BIOPOLYMERS,0006-3525,"10,517",2.572,2.563,183,,0.015200
2008,INTERNATIONAL JOURNAL OF ONCOLOGY,1019-6439,"7,832",2.571,2.391,348,,0.022900
2008,MYCORRHIZA,0940-6360,"2,308",2.571,3.089,44,,0.004410
2008,PLATINUM METALS REVIEW,1471-0676,634,2.571,Not Available,21,,0.000780
2011,IEEE INTELLIGENT SYSTEMS,1541-1672,"1,661",2.570,2.632,45,,0.004150
2011,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0964-1998,"1,737",2.570,2.527,34,,0.007320
2011,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0964-1998,"1,737",2.570,2.527,34,,0.007320
2011,MOLECULAR MEMBRANE BIOLOGY,0968-7688,"1,335",2.570,3.075,37,,0.005480
2015,TRANSGENIC RESEARCH,0962-8819,"2,355",2.569,2.836,91,,0.005420
2016,SYSTEMATIC ENTOMOLOGY,0307-6970,"1,207",2.568,2.583,48,,0.002970
2017,NEUROPSYCHOBIOLOGY,0302-282X,"2,324",2.567,2.583,58,,0.004070
2018,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,"8,863",2.565,2.866,174,,0.019490
2019,EUROPEAN JOURNAL OF CLINICAL NUTRITION,0954-3007,"8,727",2.563,2.865,249,,0.017750
2020,Molecular Diagnosis & Therapy,1177-1062,320,2.561,2.103,37,,0.001700
2021,Nanoscale Research Letters,1931-7573,"1,278",2.560,2.723,314,,0.006260
2021,Nutrition Journal,1475-2891,801,2.560,Not Available,72,,0.003230
2023,Applied Mechanics Reviews,0003-6900,"1,967",2.559,Not Available,12,,0.003290
2024,Drug Metabolism and Pharmacokinetics,1347-4367,"1,135",2.558,Not Available,69,,0.004500
2025,FOREIGN AFFAIRS,0015-7120,"1,775",2.557,2.263,67,,0.009170
2025,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,1027-3719,"5,266",2.557,2.426,271,,0.018510
2027,LEUKEMIA RESEARCH,0145-2126,"4,585",2.555,2.309,259,,0.014910
2028,NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,0163-5581,"3,928",2.553,2.840,126,,0.006110
