"Journal Data Filtered By:  Selected JCR Year: 2011 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
8639,Journal of Semiconductor Technology and Science,1598-1657,119,0.520,Not Available,42,,0.001280
8639,SAUDI MEDICAL JOURNAL,0379-5284,"1,683",0.520,0.528,177,,0.003450
8639,WIRELESS NETWORKS,1022-0038,"1,215",0.520,0.912,117,,0.003420
8646,China & World Economy,1671-2234,159,0.519,0.606,42,,0.001190
8646,Cluster Computing-The Journal of Networks Software Tools and Applications,1386-7857,233,0.519,0.634,32,,0.000800
8646,DISCRETE MATHEMATICS,0012-365X,"4,608",0.519,0.556,297,,0.024560
8646,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,1162-9088,210,0.519,0.731,23,,0.000590
8646,Entomologica Americana,1947-5136,15,0.519,0.519,9,,0.000090
8646,European Journal of Finance,1351-847X,171,0.519,Not Available,45,,0.001010
8646,International Journal of Clothing Science and Technology,0955-6222,278,0.519,0.806,32,,0.000490
8646,Music Education Research,1461-3808,183,0.519,Not Available,26,,0.000230
8646,PHYSICS OF PARTICLES AND NUCLEI,1063-7796,359,0.519,0.578,39,,0.001290
8646,SOFTWARE-PRACTICE & EXPERIENCE,0038-0644,808,0.519,0.569,68,,0.001530
8656,ACTA CRYSTALLOGRAPHICA SECTION C-CRYSTAL STRUCTURE COMMUNICATIONS,0108-2701,"5,038",0.518,0.437,216,,0.004110
8656,GYNECOLOGIE OBSTETRIQUE & FERTILITE,1297-9589,638,0.518,Not Available,99,,0.001610
8656,PALEONTOLOGICAL RESEARCH,1342-8144,206,0.518,Not Available,27,,0.000780
8659,CHEMIE IN UNSERER ZEIT,0009-2851,198,0.517,0.430,26,,0.000180
8659,Clinical Psychologist,1328-4207,77,0.517,Not Available,15,,0.000370
8659,Clinical Psychologist,1328-4207,77,0.517,Not Available,15,,0.000370
8659,DRUGS OF THE FUTURE,0377-8282,487,0.517,0.502,76,,0.001160
8659,GAYANA BOTANICA,0016-5301,155,0.517,Not Available,42,,0.000190
8659,JOURNAL OF FUSION ENERGY,0164-0313,272,0.517,0.540,87,,0.000820
8659,Journal of Food Agriculture & Environment,1459-0255,980,0.517,0.490,533,,0.002220
8666,E-Journal of Chemistry,0973-4945,561,0.516,Not Available,350,,0.001730
8666,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,0267-5730,866,0.516,0.702,74,,0.001600
8666,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,0267-5730,866,0.516,0.702,74,,0.001600
8666,JOURNAL OF POROUS MEDIA,1091-028X,340,0.516,0.647,91,,0.001260
8666,JOURNAL OF PRESSURE VESSEL TECHNOLOGY-TRANSACTIONS OF THE ASME,0094-9930,927,0.516,0.476,113,,0.002130
8666,Journal of Foot & Ankle Surgery,1067-2516,"1,161",0.516,Not Available,158,,0.002410
8666,M S-MEDECINE SCIENCES,0767-0974,531,0.516,0.494,104,,0.001180
8666,Nations and Nationalism,1354-5078,413,0.516,Not Available,40,,0.001640
8666,Romanian Agricultural Research,1222-4227,43,0.516,Not Available,38,,0.000050
8675,E-POLYMERS,1618-7229,634,0.515,0.577,90,,0.001770
8675,Kardiologia Polska,0022-9032,708,0.515,Not Available,204,,0.001300
8675,OCEANIA,0029-8077,298,0.515,0.517,18,,0.000520
8678,Asian Journal of Technology Innovation,1976-1597,46,0.514,Not Available,20,,0.000120
8678,BULLETIN OF THE HISTORY OF MEDICINE,0007-5140,530,0.514,0.913,16,,0.001090
8678,BULLETIN OF THE HISTORY OF MEDICINE,0007-5140,530,0.514,0.913,16,,0.001090
8678,Computational Economics,0927-7099,309,0.514,Not Available,43,,0.001050
8678,Computational Economics,0927-7099,309,0.514,Not Available,43,,0.001050
8678,Geografisk Tidsskrift-Danish Journal of Geography,0016-7223,129,0.514,Not Available,12,,0.000440
8678,JOURNAL OF MULTICULTURAL COUNSELING AND DEVELOPMENT,0883-8534,298,0.514,0.660,20,,0.000350
8678,JOURNAL OF THE TEXTILE INSTITUTE,0040-5000,"1,125",0.514,0.630,114,,0.001070
8678,Journal of Derivatives,1074-1240,335,0.514,Not Available,16,,0.001060
8678,Journal of Global Information Management,1062-7375,303,0.514,1.265,15,,0.000490
8678,Nature + Culture,1558-6073,43,0.514,Not Available,15,,0.000160
8678,SCANDINAVIAN JOURNAL OF ECONOMICS,0347-0520,966,0.514,1.070,40,,0.004440
8690,ASSISTIVE TECHNOLOGY,1040-0435,220,0.513,0.837,22,,0.000320
8690,BEHAVIOUR CHANGE,0813-4839,255,0.513,0.677,16,,0.000370
8690,Journal of Applied Spectroscopy,0021-9037,"1,001",0.513,Not Available,134,,0.001440
8690,KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,0023-2653,439,0.513,0.866,22,,0.001020
8690,STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,0039-3681,375,0.513,0.677,70,,0.001150
8690,STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,0039-3681,375,0.513,0.677,70,,0.001150
8690,WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,1386-145X,172,0.513,0.808,27,,0.000740
8697,BIOTECHNOLOGIE AGRONOMIE SOCIETE ET ENVIRONNEMENT,1370-6233,232,0.512,Not Available,64,,0.000630
8697,Discourse-Studies in the Cultural Politics of Education,0159-6306,250,0.512,Not Available,51,,0.001150
8697,Glass Technology-European Journal of Glass Science and Technology Part A,1753-3546,433,0.512,0.571,25,,0.000760
8697,IET Intelligent Transport Systems,1751-956X,92,0.512,0.636,34,,0.000550
8697,Journal of Exercise Science & Fitness,1728-869X,56,0.512,Not Available,17,,0.000190
8697,STRENGTH AND CONDITIONING JOURNAL,1524-1602,440,0.512,0.582,65,,0.000360
8703,Aequationes Mathematicae,0001-9054,627,0.511,Not Available,39,,0.001570
8703,INDIAN JOURNAL OF MICROBIOLOGY,0046-8991,428,0.511,Not Available,84,,0.000940
8703,JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,1530-9827,342,0.511,0.753,39,,0.000970
8703,MODERN CHINA,0097-7004,208,0.511,0.564,19,,0.000670
8703,RAMANUJAN JOURNAL,1382-4090,336,0.511,0.684,67,,0.003470
8703,Research Papers in Education,0267-1522,243,0.511,Not Available,25,,0.001020
8709,CONTEMPORARY PACIFIC,1043-898X,206,0.510,0.583,19,,0.000220
8709,Journal of Comparative Policy Analysis,1387-6988,206,0.510,Not Available,29,,0.001050
8709,KLINISCHE MONATSBLATTER FUR AUGENHEILKUNDE,0023-2165,"1,259",0.510,0.476,130,,0.001710
8709,OPTIK,0030-4026,"1,376",0.510,0.526,480,,0.002160
8709,ORTHOPADE,0085-4530,"1,156",0.510,0.674,117,,0.001840
8709,PESQUISA VETERINARIA BRASILEIRA,0100-736X,685,0.510,0.612,196,,0.000930
8709,SCIENTIST,0890-3670,264,0.510,0.273,47,,0.000800
8709,SCIENTIST,0890-3670,264,0.510,0.273,47,,0.000800
8717,AAOHN JOURNAL,0891-0162,405,0.509,Not Available,51,,0.000850
8717,AAOHN JOURNAL,0891-0162,405,0.509,Not Available,51,,0.000850
8717,JOURNAL FRANCAIS D OPHTALMOLOGIE,0181-5512,870,0.509,0.536,115,,0.001610
8717,JOURNAL OF CONTEMPORARY ASIA,0047-2336,177,0.509,0.719,30,,0.000710
8717,SYSTEMIC PRACTICE AND ACTION RESEARCH,1094-429X,185,0.509,0.566,29,,0.000370
8717,Theoretical and Experimental Chemistry,0040-5760,434,0.509,Not Available,60,,0.000580
8723,Applied Mathematics & Information Sciences,1935-0090,61,0.508,0.523,74,,0.000320
8723,Groups Geometry and Dynamics,1661-7207,76,0.508,0.613,34,,0.001990
8723,INQUIRY-AN INTERDISCIPLINARY JOURNAL OF PHILOSOPHY,0020-174X,344,0.508,0.525,34,,0.000360
8723,Iranian Journal of Allergy Asthma and Immunology,1735-1502,153,0.508,Not Available,39,,0.000490
8723,JOURNAL OF LEISURE RESEARCH,0022-2216,"1,155",0.508,1.211,25,,0.000870
8723,Journal of Internet Technology,1607-9264,184,0.508,Not Available,95,,0.000350
8723,Journal of Residuals Science & Technology,1544-8053,88,0.508,0.459,26,,0.000240
8723,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,1230-1485,"1,089",0.508,0.808,195,,0.002010
8723,Sexual and Relationship Therapy,1468-1994,277,0.508,Not Available,28,,0.000470
8723,WIND AND STRUCTURES,1226-6116,224,0.508,0.713,31,,0.001040
8733,Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie,1220-3874,136,0.507,Not Available,29,,0.000790
8733,Digital Investigation,1742-2876,138,0.507,0.625,37,,0.000450
8733,FIBER AND INTEGRATED OPTICS,0146-8030,172,0.507,0.372,32,,0.000380
8733,iForest-Biogeosciences and Forestry,1971-7458,70,0.507,0.574,39,,0.000230
8737,Acta Crystallographica Section F-Structural Biology and Crystallization Communications,1744-3091,931,0.506,0.458,377,,0.005330
8737,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,0010-3624,"3,466",0.506,0.642,223,,0.003360
8737,JOURNAL OF LOGIC AND ALGEBRAIC PROGRAMMING,1567-8326,163,0.506,0.577,23,,0.001290
8737,POLISH JOURNAL OF ECOLOGY,1505-2249,401,0.506,0.703,74,,0.001230
8741,GENETIC COUNSELING,1015-8146,385,0.505,0.633,48,,0.000730
8741,GEOTECHNICAL TESTING JOURNAL,0149-6115,758,0.505,0.599,76,,0.001920
8743,B-ENT,0001-6497,222,0.504,0.594,66,,0.000910
8744,Indian Journal of Orthopaedics,0019-5413,196,0.503,Not Available,94,,0.000500
8744,Journal of Emergency Nursing,0099-1767,572,0.503,0.527,48,,0.001260
8744,Journal of Emergency Nursing,0099-1767,572,0.503,0.527,48,,0.001260
8747,ACTA ADRIATICA,0001-5113,250,0.500,Not Available,24,,0.000410
8747,AI COMMUNICATIONS,0921-7126,237,0.500,0.583,28,,0.000780
8747,African Studies Review,0002-0206,295,0.500,Not Available,23,,0.001560
8747,Asian Economic Papers,1535-3516,85,0.500,Not Available,15,,0.000350
8747,Australian Journal of Primary Health,1448-7527,178,0.500,Not Available,55,,0.000470
8747,Australian Journal of Primary Health,1448-7527,178,0.500,Not Available,55,,0.000470
8747,BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,1678-7544,144,0.500,0.533,38,,0.001580
8747,Baltic Journal of Management,1746-5265,72,0.500,Not Available,19,,0.000170
8747,Biotechnology & Genetic Engineering Reviews,0264-8725,301,0.500,Not Available,0,,0.000390
8747,Chinese Geographical Science,1002-0063,207,0.500,0.489,73,,0.000500
8747,Current Signal Transduction Therapy,1574-3624,68,0.500,0.583,0,,0.000350
8747,Discrete Optimization,1572-5286,175,0.500,0.696,44,,0.002270
8747,ELECTRONIC LIBRARY,0264-0473,233,0.500,0.483,51,,0.000660
8747,EURASIP Journal on Image and Video Processing,1687-5281,150,0.500,0.807,43,,0.001300
8747,Ethik in der Medizin,0935-7335,59,0.500,Not Available,21,,0.000100
8747,European Physical Education Review,1356-336X,226,0.500,0.774,22,,0.000310
8747,GOVERNMENT AND OPPOSITION,0017-257X,333,0.500,0.860,22,,0.001230
8747,HISPANIC JOURNAL OF BEHAVIORAL SCIENCES,0739-9863,940,0.500,1.035,29,,0.001020
8747,HYLE,1433-5158,41,0.500,0.310,2,,0.000090
8747,HYLE,1433-5158,41,0.500,0.310,2,,0.000090
8747,ICON-INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW,1474-2640,182,0.500,0.578,32,,0.001190
8747,INTERNATIONAL JOURNAL OF POWDER METALLURGY,0888-7462,344,0.500,0.389,29,,0.000350
8747,International Finance,1367-0271,180,0.500,Not Available,19,,0.000740
8747,JOURNAL OF FAMILY HISTORY,0363-1990,283,0.500,0.467,24,,0.000470
8747,JOURNAL OF MEDIA ECONOMICS,0899-7764,150,0.500,0.614,13,,0.000270
8747,JOURNAL OF MUSCLE FOODS,1046-0756,393,0.500,0.651,0,,0.000630
8747,JUSTICE SYSTEM JOURNAL,0098-261X,107,0.500,0.241,0,,0.000310
8747,Journal of Algorithms-Cognition Informatics and Logic,0196-6774,"1,136",0.500,0.915,0,,0.000830
8747,Journal of Mathematical Logic,0219-0613,71,0.500,0.591,5,,0.000830
8747,Journal of the International Phonetic Association,0025-1003,179,0.500,Not Available,12,,0.000500
8747,LMS Journal of Computation and Mathematics,1461-1570,100,0.500,Not Available,8,,0.001030
8747,Latin American Journal of Aquatic Research,0718-560X,60,0.500,Not Available,62,,0.000350
8747,MAGAZINE OF CONCRETE RESEARCH,0024-9831,"1,018",0.500,0.604,76,,0.002580
8747,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,0932-4194,461,0.500,0.918,15,,0.000900
8747,OPTIMIZATION,0233-1934,704,0.500,0.677,92,,0.002730
8747,PATTERNS OF PREJUDICE,0031-322X,114,0.500,0.561,22,,0.000640
8747,Physicochemical Problems of Mineral Processing,1643-1049,135,0.500,Not Available,52,,0.000230
8747,Progress in Development Studies,1464-9934,186,0.500,Not Available,18,,0.000610
8747,Propagation of Ornamental Plants,1311-9109,119,0.500,0.489,31,,0.000180
8747,Public Performance & Management Review,1530-9576,191,0.500,Not Available,28,,0.000490
8747,REVISTA ARGENTINA DE MICROBIOLOGIA,0325-7541,305,0.500,Not Available,41,,0.000520
8747,Revista de Psicologia Social,0213-4748,103,0.500,Not Available,30,,0.000120
8747,Romanian Reports in Physics,1221-1451,253,0.500,Not Available,111,,0.000910
8747,SPACE POLICY,0265-9646,127,0.500,0.500,28,,0.000270
8747,SPECTROSCOPY,0887-6703,317,0.500,0.398,75,,0.000420
8747,STATISTICA NEERLANDICA,0039-0402,393,0.500,0.483,27,,0.001070
8747,Scandinavian Actuarial Journal,0346-1238,329,0.500,Not Available,15,,0.001180
8747,Scandinavian Actuarial Journal,0346-1238,329,0.500,Not Available,15,,0.001180
8747,Science Technology and Society,0971-7218,76,0.500,Not Available,18,,0.000230
8747,Spanish Economic Review,1435-5469,88,0.500,0.783,0,,0.000490
8747,Turkish Journal of Mathematics,1300-0098,197,0.500,Not Available,55,,0.000840
8747,VELIGER,0042-3211,690,0.500,0.707,5,,0.000450
8799,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,0020-7160,"1,014",0.499,0.566,282,,0.003360
8799,TECHNICAL PHYSICS,1063-7842,"2,086",0.499,0.475,302,,0.004610
8801,CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY,0254-4059,447,0.498,Not Available,152,,0.001260
8801,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,0022-1155,"1,075",0.498,0.422,112,,0.000830
8801,Protection of Metals and Physical Chemistry of Surfaces,2070-2051,146,0.498,0.529,133,,0.000300
8801,STATISTICS & PROBABILITY LETTERS,0167-7152,"2,468",0.498,0.553,272,,0.013700
8805,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,0094-9655,821,0.497,0.595,142,,0.003340
8805,UROLOGE,0340-2592,654,0.497,0.411,168,,0.001360
8807,AQUATIC INSECTS,0165-0424,319,0.496,0.515,27,,0.000570
8807,Advances in Applied Clifford Algebras,0188-7009,174,0.496,0.533,49,,0.001030
8807,JOURNAL OF MACROECONOMICS,0164-0704,466,0.496,0.665,60,,0.002920
8807,MATHEMATICAL LOGIC QUARTERLY,0942-5616,255,0.496,0.443,54,,0.002610
8811,JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,0021-3551,426,0.495,0.584,57,,0.000660
8811,Kafkas Universitesi Veteriner Fakultesi Dergisi,1300-6045,312,0.495,Not Available,207,,0.000350
8811,Revista de Psiquiatria Clinica,0101-6083,222,0.495,Not Available,45,,0.000370
8814,ACTA OCEANOLOGICA SINICA,0253-505X,627,0.494,0.520,86,,0.001270
8814,CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS,0963-1801,310,0.494,0.670,29,,0.000900
8814,CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS,0963-1801,310,0.494,0.670,29,,0.000900
8814,LC GC EUROPE,1471-6577,327,0.494,0.307,37,,0.000770
8814,LINGUISTICS,0024-3949,667,0.494,0.593,34,,0.001090
8819,FOOD SCIENCE AND BIOTECHNOLOGY,1226-7708,855,0.493,0.493,239,,0.001950
8819,Health Sociology Review,1446-1242,178,0.493,Not Available,34,,0.000770
8819,JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY,0022-8567,"1,040",0.493,0.619,36,,0.000800
8819,KOREA-AUSTRALIA RHEOLOGY JOURNAL,1226-119X,216,0.493,0.698,30,,0.000690
8819,SURFACE REVIEW AND LETTERS,0218-625X,713,0.493,0.404,42,,0.001230
8824,African Health Sciences,1680-6905,330,0.492,Not Available,64,,0.001170
8824,Asia Pacific Business Review,1360-2381,146,0.492,Not Available,28,,0.000280
8824,Asia Pacific Journal of Education,0218-8791,94,0.492,Not Available,30,,0.000410
8824,Filosofija-Sociologija,0235-7186,57,0.492,Not Available,33,,0.000000
8824,GLASS PHYSICS AND CHEMISTRY,1087-6596,399,0.492,0.387,82,,0.000830
8824,Materials Science-Medziagotyra,1392-1320,135,0.492,Not Available,71,,0.000470
8830,Advances in Imaging and Electron Physics,1076-5670,265,0.491,0.992,20,,0.001020
8830,Review of Symbolic Logic,1755-0203,53,0.491,0.570,32,,0.000510
8832,ATMOSFERA,0187-6236,152,0.490,0.584,27,,0.000400
8832,B E Journal of Theoretical Economics,1935-1704,78,0.490,Not Available,22,,0.002020
8832,ZOOLOGY IN THE MIDDLE EAST,0939-7140,297,0.490,Not Available,50,,0.000370
8835,Bosnian Journal of Basic Medical Sciences,1512-8601,152,0.489,Not Available,48,,0.000480
8835,Journal of Plant Diseases and Protection,1861-3829,326,0.489,0.498,28,,0.001200
8835,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,0934-0866,626,0.489,0.801,0,,0.001070
8838,ACTA CYTOLOGICA,0001-5547,"2,112",0.488,0.608,92,,0.002090
8838,BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA,0375-7633,324,0.488,Not Available,17,,0.000310
8838,ETHNOS,0014-1844,229,0.488,0.545,25,,0.000530
8838,HISTORY WORKSHOP JOURNAL,1363-3554,265,0.488,0.709,29,,0.001200
8838,INTERNATIONAL JOURNAL OF PEST MANAGEMENT,0967-0874,517,0.488,0.733,34,,0.000740
8838,IZVESTIYA MATHEMATICS,1064-5632,427,0.488,0.620,47,,0.003090
8838,Ideggyogyaszati Szemle-Clinical Neuroscience,0019-1442,128,0.488,Not Available,53,,0.000190
8838,International Journal of Health Care Finance & Economics,1389-6563,158,0.488,Not Available,15,,0.000630
8838,JOURNAL OF GENETIC PSYCHOLOGY,0022-1325,877,0.488,1.098,27,,0.000850
8838,JOURNAL OF GENETIC PSYCHOLOGY,0022-1325,877,0.488,1.098,27,,0.000850
8838,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART G-JOURNAL OF AEROSPACE ENGINEERING,0954-4100,362,0.488,0.579,104,,0.001990
8838,Proceedings of the Estonian Academy of Sciences,1736-6046,372,0.488,Not Available,30,,0.001100
8838,RADICAL PHILOSOPHY,0300-211X,106,0.488,0.411,12,,0.000570
8838,REVUE NEUROLOGIQUE,0035-3787,"1,468",0.488,0.473,121,,0.001980
8852,ARCHIVES OF METALLURGY AND MATERIALS,1733-3490,277,0.487,0.365,146,,0.000680
8852,International Journal of Applied Mathematics and Computer Science,1641-876X,369,0.487,Not Available,61,,0.001060
8852,Nuclear Engineering and Technology,1738-5733,287,0.487,Not Available,58,,0.002260
8852,PERCEPTUAL AND MOTOR SKILLS,0031-5125,"4,416",0.487,0.552,178,,0.003200
8852,Studies in Conflict & Terrorism,1057-610X,342,0.487,0.743,48,,0.002000
8857,Astin Bulletin,0515-0361,408,0.486,0.760,25,,0.001690
8857,Astin Bulletin,0515-0361,408,0.486,0.760,25,,0.001690
8857,FISCAL STUDIES,0143-5671,272,0.486,0.606,25,,0.000790
8857,HIMALAYAN GEOLOGY,0971-8966,198,0.486,Not Available,14,,0.000130
8857,JOURNAL OF LEGAL MEDICINE,0194-7648,158,0.486,0.640,13,,0.000400
8857,Journal of Korea Trade,1229-828X,21,0.486,Not Available,16,,0.000010
8857,Lithuanian Mathematical Journal,0363-1672,169,0.486,Not Available,47,,0.000960
8864,Conservation Genetics Resources,1877-7252,154,0.485,0.485,181,,0.000660
8864,PHOTONIC NETWORK COMMUNICATIONS,1387-974X,259,0.485,0.405,58,,0.000730
8864,SOCIAL SCIENCE HISTORY,0145-5532,265,0.485,0.484,17,,0.000690
8867,Central European Journal of Operations Research,1435-246X,132,0.484,Not Available,36,,0.000920
8867,JOURNAL OF SOCIAL WORK PRACTICE,0265-0533,193,0.484,0.704,29,,0.000470
8867,Journal of Mens Health,1875-6867,77,0.484,Not Available,30,,0.000290
8867,Journal of Mens Health,1875-6867,77,0.484,Not Available,30,,0.000290
8867,LANDBAUFORSCHUNG VOLKENRODE,0458-6859,146,0.484,0.526,0,,0.000290
8867,PEDIATRIC ANNALS,0090-4481,481,0.484,0.495,7,,0.001110
8867,Problems of Information Transmission,0032-9460,410,0.484,Not Available,30,,0.000930
8867,SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS,0038-6073,126,0.484,0.422,12,,0.000300
8867,THEORY AND DECISION,0040-5833,511,0.484,0.611,62,,0.001990
8876,JOURNAL OF ALGEBRA AND ITS APPLICATIONS,0219-4988,181,0.483,Not Available,86,,0.002490
8876,JOURNAL OF ENERGY ENGINEERING-ASCE,0733-9402,104,0.483,0.659,22,,0.000340
8876,Journal of Marine Science and Technology-Taiwan,1023-2796,197,0.483,Not Available,82,,0.000550
8876,Stochastics-An International Journal of Probability and Stochastic Processes,1744-2508,292,0.483,Not Available,34,,0.001770
8880,AERONAUTICAL JOURNAL,0001-9240,420,0.482,0.501,66,,0.001580
8880,ANNALES ZOOLOGICI,0003-4541,377,0.482,0.465,46,,0.000820
8880,PS-POLITICAL SCIENCE & POLITICS,1049-0965,812,0.482,0.549,117,,0.002650
8883,International Journal of Qualitative Studies on Health and Well-Being,1748-2623,92,0.481,Not Available,40,,0.000380
8883,JOURNAL OF NEW MUSIC RESEARCH,0929-8215,295,0.481,0.787,29,,0.000960
8883,JOURNAL OF VISUAL LANGUAGES AND COMPUTING,1045-926X,275,0.481,0.696,28,,0.000710
8883,Journal of Semantics,0167-5133,212,0.481,Not Available,15,,0.000590
8883,MATERIALS AT HIGH TEMPERATURES,0960-3409,349,0.481,0.364,56,,0.000440
8883,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,1432-2994,619,0.481,0.684,42,,0.002720
8883,OBSERVATORY,0029-7704,241,0.481,0.320,21,,0.000130
8883,REHABILITATION COUNSELING BULLETIN,0034-3552,308,0.481,0.719,18,,0.000400
8891,Applications of Mathematics,0862-7940,232,0.480,Not Available,31,,0.001250
8891,Cliometrica,1863-2505,34,0.480,0.717,13,,0.000260
8891,EDUCATIONAL RESEARCH,0013-1881,435,0.480,0.925,27,,0.000740
8891,HOUSING POLICY DEBATE,1051-1482,582,0.480,1.394,26,,0.001250
8891,INTERNATIONAL SOCIOLOGY,0268-5809,455,0.480,0.984,30,,0.001400
8891,JOURNAL OF PSYCHOSOCIAL NURSING AND MENTAL HEALTH SERVICES,0279-3695,398,0.480,0.623,59,,0.000760
8891,JOURNAL OF PSYCHOSOCIAL NURSING AND MENTAL HEALTH SERVICES,0279-3695,398,0.480,0.623,59,,0.000760
8898,Journal of Substance Use,1465-9891,195,0.479,Not Available,43,,0.000570
8898,REVIEW OF INDUSTRIAL ORGANIZATION,0889-938X,629,0.479,0.831,40,,0.001920
8898,Sleep and Biological Rhythms,1446-9235,143,0.479,Not Available,41,,0.000630
8898,URBAN LAWYER,0042-0905,147,0.479,0.357,26,,0.000470
8902,AUSTRALIAN JOURNAL OF DAIRY TECHNOLOGY,0004-9433,393,0.478,0.483,0,,0.000440
8902,CONCURRENT ENGINEERING-RESEARCH AND APPLICATIONS,1063-293X,209,0.478,0.710,25,,0.000380
8902,GEFAHRSTOFFE REINHALTUNG DER LUFT,0949-8036,167,0.478,0.316,70,,0.000500
8902,INVERTEBRATE REPRODUCTION & DEVELOPMENT,0792-4259,580,0.478,0.633,27,,0.000440
8902,Journal of Toxicologic Pathology,0914-9198,129,0.478,Not Available,35,,0.000300
8907,HORTICULTURAL SCIENCE,0862-867X,191,0.477,Not Available,21,,0.000290
8907,Journal of Advanced Concrete Technology,1346-8014,303,0.477,Not Available,29,,0.001330
8907,KAOHSIUNG JOURNAL OF MEDICAL SCIENCES,1607-551X,554,0.477,Not Available,103,,0.001290
8907,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART I-JOURNAL OF SYSTEMS AND CONTROL ENGINEERING,0959-6518,386,0.477,0.523,90,,0.001340
8911,INTERNATIONAL SOCIAL WORK,0020-8728,301,0.476,0.535,47,,0.000790
8911,JOURNAL OF COMPARATIVE FAMILY STUDIES,0047-2328,371,0.476,0.442,53,,0.000670
8911,OPTIMIZATION AND ENGINEERING,1389-4420,281,0.476,1.008,34,,0.001370
8914,BRITTONIA,0007-196X,631,0.475,0.493,64,,0.000830
8914,British Journal of Religious Education,0141-6200,110,0.475,Not Available,22,,0.000240
8914,CRITIQUE OF ANTHROPOLOGY,0308-275X,207,0.475,0.725,17,,0.000860
8914,SCIENCE & SPORTS,0765-1597,198,0.475,0.418,53,,0.000400
8918,EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY,0392-2936,"1,172",0.474,0.564,175,,0.002220
8918,European Journal of International Management,1751-6757,87,0.474,Not Available,35,,0.000360
8918,FOREIGN LANGUAGE ANNALS,0015-718X,473,0.474,0.676,34,,0.000990
8918,Jundishapur Journal of Microbiology,2008-3645,33,0.474,0.463,53,,0.000040
8918,MODERN PHYSICS LETTERS B,0217-9849,"1,094",0.474,0.423,223,,0.004010
8918,PSYCHOLOGICA BELGICA,0033-2879,155,0.474,0.571,14,,0.000390
8918,Petroleum Science,1672-5107,120,0.474,Not Available,63,,0.000480
8918,Social Theory & Health,1477-8211,117,0.474,Not Available,23,,0.000320
8926,Chiang Mai Journal of Science,0125-2526,116,0.473,Not Available,74,,0.000330
8926,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE,0954-4062,"1,165",0.473,0.560,257,,0.003800
8928,AUSTRALIAN JOURNAL OF EDUCATION,0004-9441,126,0.472,0.500,19,,0.000310
8928,Asia Pacific Education Review,1598-1037,123,0.472,0.433,62,,0.000650
8928,RUSSIAN JOURNAL OF NEMATOLOGY,0869-6918,139,0.472,0.516,17,,0.000240
8928,Turkish Journal of Gastroenterology,1300-4948,320,0.472,Not Available,108,,0.000740
8932,AFRICAN JOURNAL OF AQUATIC SCIENCE,1608-5914,172,0.471,Not Available,39,,0.000480
8932,Annals of Economics and Finance,1529-7373,77,0.471,Not Available,20,,0.000470
8932,GEODINAMICA ACTA,0985-3111,517,0.471,0.819,4,,0.000690
8932,JOURNAL OF CLINICAL ETHICS,1046-7890,240,0.471,0.396,25,,0.000510
8932,JOURNAL OF HOMOSEXUALITY,0091-8369,863,0.471,0.859,70,,0.001700
8932,Orthopaedic Nursing,0744-6020,364,0.471,0.702,35,,0.000690
8932,Orthopaedic Nursing,0744-6020,364,0.471,0.702,35,,0.000690
